7.95792231126e-206
         7394535 function calls (7386676 primitive calls) in 143.555 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 nosetester.py:83(_docmethod)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2(<module>)
        8    0.000    0.000    0.000    0.000 {fcntl.fcntl}
        1    0.000    0.000    0.000    0.000 dviread.py:478(Vf)
        1    0.000    0.000    0.000    0.000 mathtext.py:663(BakomaFonts)
       40    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
        2    0.000    0.000    0.000    0.000 __init__.py:539(_get_data_path_cached)
        1    0.000    0.000    0.000    0.000 <string>:6(Polynomial)
       14    0.000    0.000    0.000    0.000 numerictypes.py:181(english_capitalize)
      136    0.000    0.000    0.000    0.000 text.py:414(get_path_effects)
      117    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
       30    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
      200    0.000    0.000    0.000    0.000 art3d.py:455(<lambda>)
        7    0.000    0.000    0.000    0.000 axes.py:2584(get_ylim)
      125    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       11    0.000    0.000    0.000    0.000 __init__.py:964(is_interactive)
       59    0.000    0.000    0.000    0.000 inspect.py:209(iscode)
        1    0.000    0.000    0.000    0.000 collections.py:582(PathCollection)
       76    0.000    0.000    0.000    0.000 {method 'set_capstyle' of '_macosx.GraphicsContext' objects}
        1    0.000    0.000    0.000    0.000 {method 'draw_mathtext' of '_macosx.GraphicsContext' objects}
        2    0.000    0.000    0.000    0.000 backend_bases.py:2229(__init__)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
      118    0.000    0.000    0.000    0.000 backend_bases.py:777(get_snap)
        1    0.000    0.000    0.000    0.000 <string>:6(HermiteE)
        2    0.000    0.000    0.000    0.000 {method 'draw_glyph_to_bitmap' of 'FT2Font' objects}
      264    0.000    0.000    0.000    0.000 backend_bases.py:137(open_group)
        3    0.000    0.000    0.000    0.000 functools.py:17(update_wrapper)
      113    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        8    0.000    0.000    0.000    0.000 mathtext.py:1393(__init__)
        2    0.000    0.000    0.000    0.000 figure.py:612(_make_key)
        1    0.000    0.000    0.000    0.000 <string>:6(Laguerre)
        1    0.000    0.000    0.000    0.000 collections.py:720(RegularPolyCollection)
        2    0.000    0.000    0.000    0.000 figure.py:79(bubble)
        1    0.000    0.000    0.000    0.000 text.py:139(Text)
       32    0.000    0.000    0.000    0.000 ticker.py:352(set_useOffset)
        1    0.000    0.000    0.000    0.000 bezier.py:158(BezierSegment)
        1    0.000    0.000    0.000    0.000 decimal.py:506(Decimal)
       76    0.000    0.000    0.000    0.000 {method 'set_linewidth' of '_macosx.GraphicsContext' objects}
       66    0.000    0.000    0.000    0.000 {math.log10}
        6    0.000    0.000    0.000    0.000 figure.py:288(_get_axes)
        4    0.000    0.000    0.000    0.000 backend_bases.py:1540(draw_event)
       13    0.000    0.000    0.000    0.000 dual.py:50(register_func)
        4    0.000    0.000    0.000    0.000 pyparsing_py2.py:329(__setitem__)
       55    0.000    0.000    0.000    0.000 collections.py:294(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:207(BboxBase)
       59    0.000    0.000    0.000    0.000 inspect.py:142(isfunction)
        8    0.000    0.000    0.000    0.000 pyplot.py:363(gcf)
        7    0.000    0.000    0.000    0.000 axis.py:1990(get_view_interval)
        4    0.000    0.000    0.000    0.000 {posix.fdopen}
        4    0.000    0.000    0.000    0.000 __init__.py:660(__setitem__)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1560(close_event)
       43    0.000    0.000    0.000    0.000 _inspect.py:161(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:3051(__getslice__)
        6    0.000    0.000    0.000    0.000 {method 'diagonal' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:500(_get_data_path)
        1    0.000    0.000    0.000    0.000 StringIO.py:30(<module>)
        8    0.000    0.000    0.000    0.000 axis.py:1211(get_minor_ticks)
      154    0.000    0.000    0.000    0.000 font_manager.py:877(set_file)
        1    0.000    0.000    0.000    0.000 numerictypes.py:383(_set_up_aliases)
        8    0.000    0.000    0.000    0.000 artist.py:136(have_units)
       45    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:337(__init__)
       40    0.000    0.000    0.000    0.000 __init__.py:11(<lambda>)
        6    0.000    0.000    0.000    0.000 core.py:1051(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:994(YAArrow)
       66    0.000    0.000    0.000    0.000 cbook.py:298(process)
       40    0.000    0.000    0.000    0.000 pyparsing_py2.py:370(__iter__)
        1    0.000    0.000    0.000    0.000 collections.py:617(PolyCollection)
        1    0.000    0.000    0.000    0.000 dviread.py:37(Dvi)
        2    0.000    0.000    0.000    0.000 figure.py:783(clf)
        2    0.000    0.000    0.000    0.000 getlimits.py:146(<lambda>)
        2    0.000    0.000    0.000    0.000 {method 'get_glyph_name' of 'FT2Font' objects}
        1    0.000    0.000    0.000    0.000 case.py:132(TestCase)
       24    0.000    0.000    0.000    0.000 axis3d.py:16(get_flip_min_max)
      128    0.000    0.000    0.000    0.000 ticker.py:157(set_axis)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
      175    0.000    0.000    0.000    0.000 markers.py:147(get_marker)
        1    0.000    0.000    0.000    0.000 legend_handler.py:509(__init__)
       53    0.000    0.000    0.000    0.000 __init__.py:189(<lambda>)
       59    0.000    0.000    0.000    0.000 {setattr}
       65    0.000    0.000    0.000    0.000 backend_bases.py:871(set_joinstyle)
        1    0.000    0.000    0.000    0.000 patches.py:639(RegularPolygon)
        1    0.000    0.000    0.000    0.000 collections.py:988(EllipseCollection)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:2853(view)
      368    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        6    0.000    0.000    0.000    0.000 axis.py:675(get_transform)
        1    0.000    0.000    0.000    0.000 ufuncs.py:1(<module>)
       36    0.000    0.000    0.000    0.000 weakref.py:293(__contains__)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        6    0.000    0.000    0.000    0.000 cbook.py:741(flatten)
       10    0.000    0.000    0.000    0.000 scale.py:428(scale_factory)
        8    0.000    0.000    0.000    0.000 figure.py:54(as_list)
       57    0.000    0.000    0.000    0.000 utils.py:108(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1229(Arc)
        8    0.000    0.000    0.000    0.000 backend_macosx.py:220(draw_if_interactive)
       12    0.000    0.000    0.000    0.000 fontconfig_pattern.py:147(_name)
      110    0.000    0.000    0.000    0.000 backend_bases.py:765(get_rgb)
      165    0.000    0.000    0.000    0.000 {method 'start' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:290(parser)
        8    0.000    0.000    0.000    0.000 scale.py:423(get_scale_names)
        2    0.000    0.000    0.000    0.000 mathtext.py:226(get_hinting_type)
        1    0.000    0.000    0.000    0.000 cbook.py:155(CallbackRegistry)
       87    0.000    0.000    0.000    0.000 text.py:924(set_y)
       76    0.000    0.000    0.000    0.000 backend_bases.py:810(set_capstyle)
        9    0.000    0.000    0.000    0.000 core.py:2428(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2149(__init__)
        2    0.000    0.000    0.000    0.000 core.py:1426(make_mask)
        1    0.000    0.000    0.000    0.000 patches.py:908(FancyArrow)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        4    0.000    0.000    0.000    0.000 collections.py:320(set_linewidth)
        4    0.000    0.000    0.000    0.000 mathtext.py:2391(push_state)
        1    0.000    0.000    0.000    0.000 numerictypes.py:777(__getitem__)
        1    0.000    0.000    0.000    0.000 parser.py:702(_result)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2559(__str__)
        2    0.000    0.000    0.000    0.000 {function seed at 0x1005f0500}
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3105(__init__)
       21    0.000    0.000    0.000    0.000 __init__.py:5(<lambda>)
        2    0.000    0.000    0.000    0.000 figure.py:624(fixlist)
        4    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {posix.read}
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
       32    0.000    0.000    0.000    0.000 {method 'set_dashes' of '_macosx.GraphicsContext' objects}
        3    0.000    0.000    0.000    0.000 cbook.py:494(is_scalar_or_string)
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
        3    0.000    0.000    0.000    0.000 axes.py:45(_string_to_bool)
      143    0.000    0.000    0.000    0.000 markers.py:132(get_fillstyle)
        2    0.000    0.000    0.000    0.000 threading.py:181(Condition)
       20    0.000    0.000    0.000    0.000 ticker.py:823(raise_if_exceeds)
       20    0.000    0.000    0.000    0.000 stat.py:49(S_ISREG)
       40    0.000    0.000    0.000    0.000 _inspect.py:24(isfunction)
        1    0.000    0.000    0.000    0.000 _iotools.py:451(StringConverter)
        2    0.000    0.000    0.000    0.000 axes3d.py:1040(grid)
        2    0.000    0.000    0.000    0.000 backend_agg.py:93(_update_methods)
        6    0.000    0.000    0.000    0.000 scale.py:74(get_transform)
       54    0.000    0.000    0.000    0.000 backend_bases.py:759(get_linewidth)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:744(Polygon)
       12    0.000    0.000    0.000    0.000 text.py:943(set_va)
        4    0.000    0.000    0.000    0.000 core.py:1520(make_mask_none)
        1    0.000    0.000    0.000    0.000 collections.py:25(OrderedDict)
        1    0.000    0.000    0.000    0.000 axes.py:2063(grid)
       48    0.000    0.000    0.000    0.000 docstring.py:77(__init__)
       71    0.000    0.000    0.000    0.000 docstring.py:110(copy_dedent)
        7    0.000    0.000    0.000    0.000 collections.py:339(set_linestyle)
        1    0.000    0.000    0.000    0.000 threading.py:364(Event)
        1    0.000    0.000    0.000    0.000 patches.py:436(Shadow)
        8    0.000    0.000    0.000    0.000 cm.py:128(get_cmap)
        1    0.000    0.000    0.000    0.000 collections.py:678(BrokenBarHCollection)
        5    0.000    0.000    0.000    0.000 iterative.py:67(combine)
        2    0.000    0.000    0.000    0.000 cbook.py:1236(bubble)
       19    0.000    0.000    0.000    0.000 tokenize.py:44(group)
       68    0.000    0.000    0.000    0.000 text.py:592(get_color)
        1    0.000    0.000    0.000    0.000 patches.py:1188(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1123(Ellipse)
        1    0.000    0.000    0.000    0.000 defmatrix.py:195(matrix)
       15    0.000    0.000    0.000    0.000 __init__.py:62(<lambda>)
       68    0.000    0.000    0.000    0.000 text.py:243(get_rotation_mode)
        2    0.000    0.000    0.000    0.000 axes.py:2966(set_cursor_props)
        1    0.000    0.000    0.000    0.000 axes3d.py:480(set_xlim3d)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.000    0.000 collections.py:956(CircleCollection)
       57    0.000    0.000    0.000    0.000 utils.py:93(_set_function_name)
        7    0.000    0.000    0.000    0.000 legend_handler.py:128(__init__)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {numpy.linalg.lapack_lite.dgesv}
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1134(QuadMesh)
        1    0.000    0.000    0.000    0.000 compat.py:106(Unpickler)
       90    0.000    0.000    0.000    0.000 backend_bases.py:908(set_url)
        6    0.000    0.000    0.000    0.000 {sorted}
        4    0.000    0.000    0.000    0.000 axes.py:170(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:717(PathPatch)
        4    0.000    0.000    0.000    0.000 mathtext.py:176(set_canvas_size)
       55    0.000    0.000    0.000    0.000 sre_parse.py:128(__delitem__)
        1    0.000    0.000    0.000    0.000 patches.py:809(Wedge)
       72    0.000    0.000    0.000    0.000 transforms.py:1654(get_matrix)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 patches.py:44(Patch)
        1    0.000    0.000    0.000    0.000 threading.py:371(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:863(<lambda>)
        2    0.000    0.000    0.000    0.000 mathtext.py:2624(subsuper)
       13    0.000    0.000    0.000    0.000 pyparsing_py2.py:1790(charsAsStr)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1398(FigureCanvasBase)
        2    0.000    0.000    0.000    0.000 backend_macosx.py:184(__init__)
      151    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        6    0.000    0.000    0.000    0.000 UserDict.py:58(get)
        2    0.000    0.000    0.000    0.000 threading.py:186(__init__)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:29(RendererMac)
        4    0.000    0.000    0.000    0.000 posixpath.py:95(splitext)
        4    0.000    0.000    0.000    0.000 backend_bases.py:2842(update)
       24    0.000    0.000    0.000    0.000 getlimits.py:11(_frz)
        2    0.000    0.000    0.000    0.000 _pylab_helpers.py:123(set_active)
       54    0.000    0.000    0.000    0.000 backend_bases.py:801(set_antialiased)
        6    0.000    0.000    0.000    0.000 cbook.py:1186(__init__)
       68    0.000    0.000    0.000    0.000 artist.py:520(get_alpha)
        4    0.000    0.000    0.000    0.000 collections.py:389(set_antialiased)
        2    0.000    0.000    0.000    0.000 mathtext.py:469(set_canvas_size)
        1    0.000    0.000    0.000    0.000 patches.py:1095(CirclePolygon)
        2    0.000    0.000    0.000    0.000 text.py:878(set_fontsize)
        1    0.000    0.000    0.000    0.000 subprocess.py:618(Popen)
        1    0.000    0.000    0.000    0.000 mathtext.py:1884(Ship)
        4    0.000    0.000    0.000    0.000 cbook.py:1212(push)
        9    0.000    0.000    0.000    0.000 core.py:2434(getdoc)
        1    0.000    0.000    0.000    0.000 axes3d.py:507(set_zlim3d)
       21    0.000    0.000    0.000    0.000 axis.py:1323(have_units)
        3    0.000    0.000    0.000    0.000 legend_handler.py:293(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
       12    0.000    0.000    0.000    0.000 text.py:782(set_ha)
        4    0.000    0.000    0.000    0.000 collections.py:116(_get_value)
       37    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
        2    0.000    0.000    0.000    0.000 getlimits.py:234(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1686(BlendedGenericTransform)
       21    0.000    0.000    0.000    0.000 _weakrefset.py:68(__contains__)
        1    0.000    0.000    0.000    0.000 Image.py:444(Image)
        1    0.000    0.000    0.000    0.000 httplib.py:669(HTTPConnection)
       27    0.000    0.000    0.000    0.000 decimal.py:3781(<genexpr>)
       12    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        2    0.000    0.000    0.000    0.000 transforms.py:2141(__init__)
       54    0.000    0.000    0.000    0.000 {method 'set_antialiased' of '_macosx.GraphicsContext' objects}
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
        2    0.000    0.000    0.000    0.000 figure.py:1026(_set_artist_props)
       68    0.000    0.000    0.000    0.000 transforms.py:1355(get_affine)
       44    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
        1    0.000    0.000    0.000    0.000 new.py:5(<module>)
       33    0.000    0.000    0.000    0.000 pyparsing_py2.py:1384(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:271(ParseResults)
        1    0.000    0.000    0.000    0.000 numeric.py:2405(_setdef)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 patches.py:498(Rectangle)
        8    0.000    0.000    0.000    0.000 mathtext.py:1246(__init__)
        2    0.000    0.000    0.000    0.000 text.py:869(set_size)
        6    0.000    0.000    0.000    0.000 core.py:1207(make_mask_descr)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:39(FontconfigPatternParser)
       11    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
        2    0.000    0.000    0.000    0.000 axes.py:2343(get_xbound)
      114    0.000    0.000    0.000    0.000 backend_bases.py:691(restore)
        1    0.000    0.000    0.000    0.000 umfpack.py:254(UmfpackContext)
       56    0.000    0.000    0.000    0.000 axis.py:220(get_loc)
        4    0.000    0.000    0.000    0.000 mathtext.py:2363(copy)
        4    0.000    0.000    0.000    0.000 axes.py:175(set_color_cycle)
        7    0.000    0.000    0.000    0.000 axis.py:1749(get_minpos)
        2    0.000    0.000    0.000    0.000 backend_macosx.py:368(notify_axes_change)
        5    0.000    0.000    0.000    0.000 fromnumeric.py:1211(shape)
        1    0.000    0.000    0.000    0.000 pyplot.py:58(_backend_selection)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 rcsetup.py:323(ValidateInterval)
        3    0.000    0.000    0.000    0.000 core.py:582(get_masked_subclass)
        6    0.000    0.000    0.000    0.000 figure.py:401(set_canvas)
        5    0.000    0.000    0.000    0.000 artist.py:672(set_label)
        1    0.000    0.000    0.000    0.000 axes3d.py:494(set_ylim3d)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2200(__init__)
       18    0.000    0.000    0.000    0.000 cbook.py:1231(clear)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
       55    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 <string>:1(Mismatch)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        2    0.000    0.000    0.000    0.000 axes.py:2551(get_ybound)
       14    0.000    0.000    0.000    0.000 text.py:947(set_verticalalignment)
       18    0.000    0.000    0.000    0.000 cbook.py:1507(clean)
        1    0.000    0.000    0.000    0.000 threading.py:424(Thread)
       11    0.000    0.000    0.000    0.000 core.py:3246(_get_data)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        1    0.000    0.000    0.000    0.000 __init__.py:200(Verbose)
       76    0.000    0.000    0.000    0.000 backend_bases.py:880(set_linewidth)
        1    0.000    0.000    0.000    0.000 tempfile.py:486(SpooledTemporaryFile)
       10    0.000    0.000    0.000    0.000 figure.py:110(__call__)
        4    0.000    0.000    0.000    0.000 figure.py:62(get)
       34    0.000    0.000    0.000    0.000 backend_agg.py:212(get_canvas_width_height)
        2    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
       10    0.000    0.000    0.000    0.000 core.py:1242(getmask)
       24    0.000    0.000    0.000    0.000 ferminode.py:23(phi)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decimal.py:3735(Context)
       31    0.000    0.000    0.000    0.000 _inspect.py:37(iscode)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:19(GeoAxes)
        4    0.000    0.000    0.000    0.000 arrayprint.py:674(__init__)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
       16    0.000    0.000    0.000    0.000 __init__.py:8(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:385(set)
        1    0.000    0.000    0.000    0.000 csgraph.py:1(<module>)
        4    0.000    0.000    0.000    0.000 backend_bases.py:1138(__init__)
        3    0.000    0.000    0.000    0.000 collections.py:381(set_linestyles)
        4    0.000    0.000    0.000    0.000 axes.py:2472(get_xscale)
        1    0.000    0.000    0.000    0.000 compressed.py:17(_cs_matrix)
       32    0.000    0.000    0.000    0.000 backend_bases.py:833(set_dashes)
        1    0.000    0.000    0.000    0.000 index_tricks.py:82(nd_grid)
       27    0.000    0.000    0.000    0.000 decimal.py:3788(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:304(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 npyio.py:124(NpzFile)
        1    0.000    0.000    0.000    0.000 transforms.py:1360(Affine2DBase)
        4    0.000    0.000    0.000    0.000 genericpath.py:85(_splitext)
        2    0.000    0.000    0.000    0.000 {built-in method buffer_rgba}
       18    0.000    0.000    0.000    0.000 __init__.py:9(<lambda>)
        5    0.000    0.000    0.000    0.000 cbook.py:407(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2739(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing_py2.py:1949(parseImpl)
        1    0.000    0.000    0.000    0.000 {posix.uname}
        1    0.000    0.000    0.000    0.000 core.py:2975(__setitem__)
        2    0.000    0.000    0.000    0.000 numeric.py:1382(set_string_function)
        1    0.000    0.000    0.000    0.000 <string>:1(Match)
       44    0.000    0.000    0.000    0.000 markers.py:141(get_joinstyle)
        1    0.000    0.000    0.000    0.000 transforms.py:1450(Affine2D)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1165(__init__)
        2    0.000    0.000    0.000    0.000 {posix.close}
        1    0.000    0.000    0.000    0.000 _internal.py:240(_ctypes)
        6    0.000    0.000    0.000    0.000 artist.py:608(set_alpha)
        2    0.000    0.000    0.000    0.000 transforms.py:307(_get_ymax)
        1    0.000    0.000    0.000    0.000 tz.py:83(tzlocal)
       18    0.000    0.000    0.000    0.000 UserDict.py:70(__contains__)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
       10    0.000    0.000    0.000    0.000 legend_handler.py:55(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:646(GraphicsContextBase)
        8    0.000    0.000    0.000    0.000 mathtext.py:1709(__init__)
        1    0.000    0.000    0.000    0.000 financial.py:8(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:49(get_projection_class)
        1    0.000    0.000    0.000    0.000 lil.py:15(lil_matrix)
        3    0.000    0.000    0.000    0.000 legend_handler.py:179(__init__)
        2    0.000    0.000    0.000    0.000 figure.py:50(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:115(RendererBase)
        1    0.000    0.000    0.000    0.000 axes.py:3175(set_xlabel)
        2    0.000    0.000    0.000    0.000 mathtext.py:162(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:22(Tick)
        1    0.000    0.000    0.000    0.000 textpath.py:19(TextToPath)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:948(TimerBase)
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        2    0.000    0.000    0.000    0.000 pyplot.py:374(get_fignums)
        8    0.000    0.000    0.000    0.000 _pylab_helpers.py:114(get_active)
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 table.py:145(Table)
        1    0.000    0.000    0.000    0.000 polynomial.py:899(poly1d)
       44    0.000    0.000    0.000    0.000 markers.py:183(get_snap_threshold)
        4    0.000    0.000    0.000    0.000 collections.py:131(_get_bool)
        3    0.000    0.000    0.000    0.000 __init__.py:255(wrap)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        2    0.000    0.000    0.000    0.000 axes.py:2338(xaxis_inverted)
        1    0.000    0.000    0.000    0.000 ticker.py:322(ScalarFormatter)
       24    0.000    0.000    0.000    0.000 pyparsing_py2.py:3136(postParse)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:265(FigureCanvasMac)
        1    0.000    0.000    0.000    0.000 colorbar.py:171(ColorbarBase)
        1    0.000    0.000    0.000    0.000 mathtext.py:892(StixFonts)
       13    0.000    0.000    0.000    0.000 stat.py:55(S_ISLNK)
        1    0.000    0.000    0.000    0.000 gridspec.py:189(__init__)
        2    0.000    0.000    0.000    0.000 axes.py:2546(yaxis_inverted)
       33    0.000    0.000    0.000    0.000 {method 'get_image' of 'FT2Font' objects}
       26    0.000    0.000    0.000    0.000 artist.py:531(get_animated)
       34    0.000    0.000    0.000    0.000 backend_bases.py:567(flipy)
        1    0.000    0.000    0.000    0.000 _cm.py:50(cubehelix)
        1    0.000    0.000    0.000    0.000 urllib.py:113(URLopener)
        1    0.000    0.000    0.000    0.000 <string>:1(Attribute)
        2    0.000    0.000    0.000    0.000 getlimits.py:259(max)
        4    0.000    0.000    0.000    0.000 core.py:89(doc_note)
        8    0.000    0.000    0.000    0.000 posixpath.py:51(isabs)
        1    0.000    0.000    0.000    0.000 StringIO.py:42(StringIO)
        1    0.000    0.000    0.000    0.000 image.py:782(PcolorImage)
        3    0.000    0.000    0.000    0.000 axes3d.py:472(_determine_lims)
        1    0.000    0.000    0.000    0.000 <string>:1(ParseResult)
        1    0.000    0.000    0.000    0.000 core.py:5701(__new__)
        1    0.000    0.000    0.000    0.000 quiver.py:793(Barbs)
       40    0.000    0.000    0.000    0.000 {math.floor}
        1    0.000    0.000    0.000    0.000 cbook.py:892(mkdirs)
        1    0.000    0.000    0.000    0.000 dok.py:21(dok_matrix)
       16    0.000    0.000    0.000    0.000 pyparsing_py2.py:264(__getitem__)
        8    0.000    0.000    0.000    0.000 transforms.py:1718(_get_is_affine)
        1    0.000    0.000    0.000    0.000 copy.py:123(_copy_inst)
        1    0.000    0.000    0.000    0.000 <string>:1(SplitResult)
        2    0.000    0.000    0.000    0.000 mathtext.py:570(destroy)
        1    0.000    0.000    0.000    0.000 mathtext.py:545(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:231(NameValidator)
       33    0.000    0.000    0.000    0.000 cm.py:24(_reverser)
        1    0.000    0.000    0.000    0.000 legend_handler.py:394(__init__)
        1    0.000    0.000    0.000    0.000 axis3d.py:49(Axis)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2359(NavigationToolbar2)
       44    0.000    0.000    0.000    0.000 markers.py:177(get_alt_path)
        1    0.000    0.000    0.000    0.000 font_manager.py:584(FontProperties)
       22    0.000    0.000    0.000    0.000 patches.py:368(get_path_effects)
        1    0.000    0.000    0.000    0.000 nonlin.py:639(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
       26    0.000    0.000    0.000    0.000 axis3d.py:398(get_view_interval)
        2    0.000    0.000    0.000    0.000 axes.py:180(__call__)
        4    0.000    0.000    0.000    0.000 axes.py:2676(get_yscale)
       82    0.000    0.000    0.000    0.000 {globals}
       12    0.000    0.000    0.000    0.000 mathtext.py:1213(__init__)
       16    0.000    0.000    0.000    0.000 pyparsing_py2.py:367(__len__)
       46    0.000    0.000    0.000    0.000 transforms.py:1343(transform_non_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1315(AffineBase)
        1    0.000    0.000    0.000    0.000 colors.py:789(Normalize)
       34    0.000    0.000    0.000    0.000 backend_macosx.py:167(flipy)
       26    0.000    0.000    0.000    0.000 patches.py:285(set_linewidth)
        2    0.000    0.000    0.000    0.000 mlab.py:2386(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:782(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:389(Fonts)
        1    0.000    0.000    0.000    0.000 extras.py:1497(__init__)
        4    0.000    0.000    0.000    0.000 transforms.py:346(_get_height)
        8    0.000    0.000    0.000    0.000 art3d.py:31(norm_text_angle)
       14    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
        4    0.000    0.000    0.000    0.000 arrayprint.py:701(__init__)
       11    0.000    0.000    0.000    0.000 UserDict.py:18(__getitem__)
