number of electrons 5
[[ 1.01279911  0.32329498]
 [ 1.1709741   1.20945125]
 [ 1.4161607   0.68041347]
 [ 1.10698975  1.34744279]]
         251990 function calls (248557 primitive calls) in 1.442 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 mathtext.py:664(BakomaFonts)
        3    0.000    0.000    0.000    0.000 axes.py:2557(yaxis_inverted)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        4    0.000    0.000    0.000    0.000 cm.py:128(get_cmap)
       70    0.000    0.000    0.000    0.000 font_manager.py:777(get_file)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:126(FigureCanvasTkAgg)
        1    0.000    0.000    0.000    0.000 colors.py:594(_set_extremes)
        1    0.000    0.000    0.000    0.000 core.py:234(minimum_fill_value)
        1    0.000    0.000    0.000    0.000 patches.py:1124(Ellipse)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
       22    0.000    0.000    0.000    0.000 pkg_resources.py:707(_added_new)
        6    0.000    0.000    0.000    0.000 patches.py:298(set_linestyle)
        1    0.000    0.000    0.000    0.000 threading.py:370(__init__)
       20    0.000    0.000    0.000    0.000 {method 'replace' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 figure.py:50(__init__)
        1    0.000    0.000    0.000    0.000 case.py:132(TestCase)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1459(Wm)
        1    0.000    0.000    0.000    0.000 patches.py:718(PathPatch)
       51    0.000    0.000    0.000    0.000 backend_bases.py:928(set_snap)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2384(And)
        2    0.000    0.000    0.000    0.000 ticker.py:421(get_offset)
        1    0.000    0.000    0.000    0.000 patches.py:1189(Circle)
        1    0.000    0.000    0.000    0.000 gridspec.py:189(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:436(Shadow)
        2    0.000    0.000    0.000    0.000 axes.py:175(set_color_cycle)
        6    0.000    0.000    0.000    0.000 figure.py:54(as_list)
        1    0.000    0.000    0.000    0.000 numerictypes.py:384(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 dual.py:50(register_func)
       10    0.000    0.000    0.000    0.000 core.py:3248(_get_data)
       14    0.000    0.000    0.000    0.000 numerictypes.py:182(english_capitalize)
        2    0.000    0.000    0.000    0.000 threading.py:185(__init__)
        4    0.000    0.000    0.000    0.000 {gc.enable}
       25    0.000    0.000    0.000    0.000 Tkinter.py:1400(__init__)
       80    0.000    0.000    0.000    0.000 ticker.py:157(set_axis)
       44    0.000    0.000    0.000    0.000 cbook.py:301(process)
        1    0.000    0.000    0.000    0.000 patches.py:810(Wedge)
        4    0.000    0.000    0.000    0.000 _methods.py:32(_count_reduce_items)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1412(FigureCanvasBase)
        1    0.000    0.000    0.000    0.000 compat.py:106(Unpickler)
        1    0.000    0.000    0.000    0.000 _iotools.py:456(StringConverter)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1066(nametowidget)
        1    0.000    0.000    0.000    0.000 collections.py:751(BrokenBarHCollection)
       18    0.000    0.000    0.000    0.000 codata.py:826(value)
        8    0.000    0.000    0.000    0.000 _pylab_helpers.py:114(get_active)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        7    0.000    0.000    0.000    0.000 legend_handler.py:128(__init__)
        1    0.000    0.000    0.000    0.000 sysconfig.py:244(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 gridspec.py:130(__getitem__)
        3    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 axis.py:254(set_label2)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.000    0.000    0.000    0.000 Tkinter.py:241(__init__)
        5    0.000    0.000    0.000    0.000 re.py:204(escape)
        9    0.000    0.000    0.000    0.000 core.py:1244(getmask)
        5    0.000    0.000    0.000    0.000 linalg.py:157(_assertSquareness)
       61    0.000    0.000    0.000    0.000 text.py:694(get_text)
        2    0.000    0.000    0.000    0.000 pyparsing_py2.py:2218(__init__)
       42    0.000    0.000    0.000    0.000 backend_bases.py:953(get_hatch_path)
        2    0.000    0.000    0.000    0.000 core.py:1522(make_mask_none)
        5    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 scale.py:74(get_transform)
        1    0.000    0.000    0.000    0.000 backend_agg.py:112(_update_methods)
       27    0.000    0.000    0.000    0.000 decimal.py:3803(<genexpr>)
        5    0.000    0.000    0.000    0.000 {method 'diagonal' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 UserDict.py:58(get)
       19    0.000    0.000    0.000    0.000 tokenize.py:44(group)
        4    0.000    0.000    0.000    0.000 text.py:906(set_position)
        1    0.000    0.000    0.000    0.000 Tkconstants.py:4(<module>)
        3    0.000    0.000    0.000    0.000 backend_bases.py:2887(update)
        3    0.000    0.000    0.000    0.000 legend_handler.py:293(__init__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2120(Distribution)
        1    0.000    0.000    0.000    0.000 transforms.py:307(_get_ymax)
        3    0.000    0.000    0.000    0.000 collections.py:411(set_linestyle)
        1    0.000    0.000    0.000    0.000 {time.strftime}
        1    0.000    0.000    0.000    0.000 Tkinter.py:2571(Menu)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2149(__init__)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        5    0.000    0.000    0.000    0.000 linalg.py:84(_realType)
      100    0.000    0.000    0.000    0.000 {id}
        1    0.000    0.000    0.000    0.000 backend_bases.py:1554(draw_event)
        1    0.000    0.000    0.000    0.000 new.py:5(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:83(tzlocal)
       16    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 artist.py:66(Artist)
        2    0.000    0.000    0.000    0.000 numerictypes.py:608(obj2sctype)
        1    0.000    0.000    0.000    0.000 pyplot.py:374(get_fignums)
        2    0.000    0.000    0.000    0.000 axis.py:1241(grid)
       14    0.000    0.000    0.000    0.000 cbook.py:1511(clean)
        1    0.000    0.000    0.000    0.000 copy.py:123(_copy_inst)
        1    0.000    0.000    0.000    0.000 sysconfig.py:227(get_config_h_filename)
        1    0.000    0.000    0.000    0.000 patches.py:44(Patch)
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:271(ParseResults)
        1    0.000    0.000    0.000    0.000 libferminode.py:259(eff_wavefunction)
        5    0.000    0.000    0.000    0.000 {method 'clip' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.000    0.000 _weakrefset.py:68(__contains__)
        1    0.000    0.000    0.000    0.000 patches.py:498(Rectangle)
       22    0.000    0.000    0.000    0.000 lines.py:1102(is_dashed)
        1    0.000    0.000    0.000    0.000 figure.py:79(bubble)
        1    0.000    0.000    0.000    0.000 Tkinter.py:168(__init__)
        1    0.000    0.000    0.000    0.000 quiver.py:367(Quiver)
        4    0.000    0.000    0.000    0.000 artist.py:672(set_label)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
       31    0.000    0.000    0.000    0.000 _inspect.py:37(iscode)
       37    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
        1    0.000    0.000    0.000    0.000 axes.py:2989(set_cursor_props)
        1    0.000    0.000    0.000    0.000 axis.py:22(Tick)
        1    0.000    0.000    0.000    0.000 collections.py:489(set_facecolor)
        9    0.000    0.000    0.000    0.000 core.py:2436(getdoc)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
       42    0.000    0.000    0.000    0.000 backend_bases.py:735(get_clip_path)
       50    0.000    0.000    0.000    0.000 backend_bases.py:894(set_linewidth)
        3    0.000    0.000    0.000    0.000 legend_handler.py:179(__init__)
        1    0.000    0.000    0.000    0.000 defmatrix.py:195(matrix)
        1    0.000    0.000    0.000    0.000 __init__.py:908(use)
        2    0.000    0.000    0.000    0.000 transforms.py:1922(transform_non_affine)
       22    0.000    0.000    0.000    0.000 pkg_resources.py:1585(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:384(set)
        2    0.000    0.000    0.000    0.000 getlimits.py:242(__init__)
       42    0.000    0.000    0.000    0.000 backend_bases.py:791(get_snap)
       62    0.000    0.000    0.000    0.000 markers.py:133(get_fillstyle)
        3    0.000    0.000    0.000    0.000 arrayprint.py:713(__init__)
       12    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        3    0.000    0.000    0.000    0.000 index_tricks.py:228(__init__)
        1    0.000    0.000    0.000    0.000 core.py:3270(get_fill_value)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1254(shape)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 pyplot.py:58(_backend_selection)
        1    0.000    0.000    0.000    0.000 polynomial.py:928(poly1d)
        1    0.000    0.000    0.000    0.000 threading.py:423(Thread)
        3    0.000    0.000    0.000    0.000 rcsetup.py:107(validate_backend)
       27    0.000    0.000    0.000    0.000 decimal.py:3810(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2559(__str__)
        1    0.000    0.000    0.000    0.000 text_file.py:115(open)
       24    0.000    0.000    0.000    0.000 pkg_resources.py:1533(__init__)
       37    0.000    0.000    0.000    0.000 transforms.py:1657(get_matrix)
       51    0.000    0.000    0.000    0.000 transforms.py:1901(_get_is_affine)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3105(__init__)
        2    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
       41    0.000    0.000    0.000    0.000 artist.py:394(get_gid)
        1    0.000    0.000    0.000    0.000 _methods.py:4(<module>)
       33    0.000    0.000    0.000    0.000 figure.py:302(_get_dpi)
        1    0.000    0.000    0.000    0.000 geo.py:19(GeoAxes)
       10    0.000    0.000    0.000    0.000 {method 'split' of 'unicode' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:952(get_backend)
       13    0.000    0.000    0.000    0.000 pyparsing_py2.py:1790(charsAsStr)
        1    0.000    0.000    0.000    0.000 ticker.py:803(Locator)
        1    0.000    0.000    0.000    0.000 axis3d.py:49(Axis)
        5    0.000    0.000    0.000    0.000 linalg.py:151(_assertRank2)
        1    0.000    0.000    0.000    0.000 sysconfig.py:99(get_python_lib)
        1    0.000    0.000    0.000    0.000 subprocess.py:618(Popen)
        1    0.000    0.000    0.000    0.000 threading.py:100(RLock)
       55    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       64    0.000    0.000    0.000    0.000 backend_bases.py:705(restore)
        3    0.000    0.000    0.000    0.000 cbook.py:1190(__init__)
        3    0.000    0.000    0.000    0.000 arrayprint.py:686(__init__)
        1    0.000    0.000    0.000    0.000 text_file.py:5(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:509(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:115(RendererBase)
        1    0.000    0.000    0.000    0.000 collections.py:518(get_edgecolor)
       56    0.000    0.000    0.000    0.000 backend_bases.py:145(close_group)
       10    0.000    0.000    0.000    0.000 linalg.py:71(isComplexType)
       13    0.000    0.000    0.000    0.000 UserDict.py:18(__getitem__)
        1    0.000    0.000    0.000    0.000 {pyexpat.ParserCreate}
       26    0.000    0.000    0.000    0.000 text.py:414(get_path_effects)
       45    0.000    0.000    0.000    0.000 posixpath.py:43(normcase)
        9    0.000    0.000    0.000    0.000 figure.py:110(__call__)
        1    0.000    0.000    0.000    0.000 collections.py:453(set_linestyles)
        1    0.000    0.000    0.000    0.000 StringIO.py:30(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        2    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:660(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 table.py:145(Table)
        1    0.000    0.000    0.000    0.000 threading.py:140(release)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {built-in method getvar}
        9    0.000    0.000    0.000    0.000 {method 'conj' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 core.py:5703(__new__)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
        2    0.000    0.000    0.000    0.000 getlimits.py:267(max)
        4    0.000    0.000    0.000    0.000 pkg_resources.py:57(_declare_state)
       22    0.000    0.000    0.000    0.000 markers.py:180(get_alt_path)
        2    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 <string>:1(Attribute)
        1    0.000    0.000    0.000    0.000 decimal.py:3757(Context)
        1    0.000    0.000    0.000    0.000 art3d.py:344(Poly3DCollection)
        1    0.000    0.000    0.000    0.000 text.py:878(set_fontsize)
       11    0.000    0.000    0.000    0.000 cbook.py:1235(clear)
        2    0.000    0.000    0.000    0.000 axes.py:180(__call__)
        7    0.000    0.000    0.000    0.000 __init__.py:21(get_projection_class)
        5    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        1    0.000    0.000    0.000    0.000 extras.py:1497(__init__)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1105(_root)
        1    0.000    0.000    0.000    0.000 FileDialog.py:21(FileDialog)
       29    0.000    0.000    0.000    0.000 text.py:924(set_y)
        2    0.000    0.000    0.000    0.000 mlab.py:2386(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1522(__init__)
        2    0.000    0.000    0.000    0.000 core.py:1209(make_mask_descr)
        1    0.000    0.000    0.000    0.000 <string>:1(SplitResult)
       81    0.000    0.000    0.000    0.000 {globals}
        5    0.000    0.000    0.000    0.000 posixpath.py:110(basename)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1864(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 ticker.py:322(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 array_printer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 animation.py:242(FileMovieWriter)
        1    0.000    0.000    0.000    0.000 Tkinter.py:162(Variable)
       11    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        2    0.000    0.000    0.000    0.000 transforms.py:257(_get_y0)
        1    0.000    0.000    0.000    0.000 numeric.py:2571(_setdef)
        4    0.000    0.000    0.000    0.000 tempfile.py:212(_get_candidate_names)
        1    0.000    0.000    0.000    0.000 axes.py:3199(set_xlabel)
        1    0.000    0.000    0.000    0.000 collections.py:25(OrderedDict)
        1    0.000    0.000    0.000    0.000 <string>:1(ParseResult)
       29    0.000    0.000    0.000    0.000 text.py:915(set_x)
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        1    0.000    0.000    0.000    0.000 <string>:1(Traceback)
        1    0.000    0.000    0.000    0.000 colorbar.py:172(ColorbarBase)
        1    0.000    0.000    0.000    0.000 ssl.py:100(SSLSocket)
        1    0.000    0.000    0.000    0.000 collections.py:392(set_linewidth)
       12    0.000    0.000    0.000    0.000 {math.log10}
        4    0.000    0.000    0.000    0.000 ticker.py:823(raise_if_exceeds)
        1    0.000    0.000    0.000    0.000 _internal.py:219(_ctypes)
        1    0.000    0.000    0.000    0.000 cbook.py:895(mkdirs)
        6    0.000    0.000    0.000    0.000 pyparsing_py2.py:174(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:394(__init__)
        2    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 rrule.py:893(_rrulestr)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgSpec)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1598(wm_minsize)
        1    0.000    0.000    0.000    0.000 <string>:1(Mismatch)
        1    0.000    0.000    0.000    0.000 sysconfig.py:61(get_python_inc)
       22    0.000    0.000    0.000    0.000 markers.py:145(get_capstyle)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2404(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1654(wm_withdraw)
       10    0.000    0.000    0.000    0.000 legend_handler.py:55(__init__)
        1    0.000    0.000    0.000    0.000 financial.py:8(<module>)
        1    0.000    0.000    0.000    0.000 axes.py:45(_string_to_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:200(Verbose)
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 Tkinter.py:2477(Listbox)
        1    0.000    0.000    0.000    0.000 ticker.py:137(TickHelper)
        6    0.000    0.000    0.000    0.000 Tkinter.py:1762(__getattr__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1992(EntryPoint)
        9    0.000    0.000    0.000    0.000 arrayprint.py:658(__init__)
        2    0.000    0.000    0.000    0.000 cbook.py:1216(push)
        3    0.000    0.000    0.000    0.000 axis.py:1755(get_minpos)
        3    0.000    0.000    0.000    0.000 __init__.py:255(wrap)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
        1    0.000    0.000    0.000    0.000 threading.py:105(__init__)
        1    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgInfo)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2200(__init__)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2729(Scale)
        1    0.000    0.000    0.000    0.000 font_manager.py:584(FontProperties)
        4    0.000    0.000    0.000    0.000 markers.py:262(_half_fill)
        1    0.000    0.000    0.000    0.000 transforms.py:2144(__init__)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1784(Pack)
       33    0.000    0.000    0.000    0.000 pkg_resources.py:1536(has_metadata)
       10    0.000    0.000    0.000    0.000 {scipy.special._cephes.errprint}
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
       35    0.000    0.000    0.000    0.000 markers.py:681(<lambda>)
        8    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 Tkinter.py:3177(Image)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1175(NullProvider)
        8    0.000    0.000    0.000    0.000 mathtext.py:1710(__init__)
        1    0.000    0.000    0.000    0.000 rfc822.py:85(Message)
       28    0.000    0.000    0.000    0.000 backend_bases.py:815(set_antialiased)
       10    0.000    0.000    0.000    0.000 pyparsing_py2.py:3294(<lambda>)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1353(ZipProvider)
        1    0.000    0.000    0.000    0.000 arraypad.py:4(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        1    0.000    0.000    0.000    0.000 core.py:5697(MaskedConstant)
        1    0.000    0.000    0.000    0.000 cbook.py:1240(bubble)
        1    0.000    0.000    0.000    0.000 extras.py:1427(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:1790(YAxis)
       22    0.000    0.000    0.000    0.000 markers.py:186(get_snap_threshold)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:21(Arrayterator)
        1    0.000    0.000    0.000    0.000 <string>:1(ModuleInfo)
        1    0.000    0.000    0.000    0.000 text.py:869(set_size)
        1    0.000    0.000    0.000    0.000 animation.py:366(FFMpegFileWriter)
       29    0.000    0.000    0.000    0.000 pkg_resources.py:2664(cls)
       24    0.000    0.000    0.000    0.000 {imp.acquire_lock}
        2    0.000    0.000    0.000    0.000 __init__.py:13(register)
        4    0.000    0.000    0.000    0.000 core.py:90(doc_note)
        1    0.000    0.000    0.000    0.000 <string>:1(Arguments)
        3    0.000    0.000    0.000    0.000 axis.py:2021(get_minpos)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 afm.py:304(AFM)
        1    0.000    0.000    0.000    0.000 image.py:786(PcolorImage)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1879(Grid)
        6    0.000    0.000    0.000    0.000 pyparsing_py2.py:372(keys)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        8    0.000    0.000    0.000    0.000 axis.py:1178(get_major_locator)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
       24    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        2    0.000    0.000    0.000    0.000 {numpy.lib._compiled_base.add_newdoc_ufunc}
        1    0.000    0.000    0.000    0.000 dviread.py:37(Dvi)
        4    0.000    0.000    0.000    0.000 windowing.py:23(__init__)
       56    0.000    0.000    0.000    0.000 backend_bases.py:137(open_group)
       13    0.000    0.000    0.000    0.000 {method 'get_image' of 'FT2Font' objects}
        1    0.000    0.000    0.000    0.000 colors.py:615(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 text_file.py:124(close)
        2    0.000    0.000    0.000    0.000 axis.py:1182(get_minor_locator)
        4    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       11    0.000    0.000    0.000    0.000 patches.py:285(set_linewidth)
        1    0.000    0.000    0.000    0.000 httplib.py:669(HTTPConnection)
        1    0.000    0.000    0.000    0.000 index_tricks.py:453(__init__)
       12    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
       19    0.000    0.000    0.000    0.000 backend_bases.py:922(set_url)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        1    0.000    0.000    0.000    0.000 __init__.py:49(normalize_encoding)
        1    0.000    0.000    0.000    0.000 backend_bases.py:962(TimerBase)
        1    0.000    0.000    0.000    0.000 <string>:1(Match)
        1    0.000    0.000    0.000    0.000 ticker.py:1097(MaxNLocator)
        1    0.000    0.000    0.000    0.000 ufunclike.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:236(NameValidator)
        2    0.000    0.000    0.000    0.000 figure.py:62(get)
        4    0.000    0.000    0.000    0.000 transforms.py:1721(_get_is_affine)
        1    0.000    0.000    0.000    0.000 axes.py:3230(set_ylabel)
        1    0.000    0.000    0.000    0.000 Tkinter.py:3309(Spinbox)
        1    0.000    0.000    0.000    0.000 httplib.py:325(HTTPResponse)
        1    0.000    0.000    0.000    0.000 getlimits.py:192(iinfo)
        1    0.000    0.000    0.000    0.000 art3d.py:154(Line3DCollection)
        1    0.000    0.000    0.000    0.000 contour.py:667(ContourSet)
        1    0.000    0.000    0.000    0.000 transforms.py:1450(Affine2D)
        1    0.000    0.000    0.000    0.000 index_tricks.py:431(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:32(__init__)
        2    0.000    0.000    0.000    0.000 {binascii.hexlify}
       22    0.000    0.000    0.000    0.000 markers.py:142(get_joinstyle)
        1    0.000    0.000    0.000    0.000 quiver.py:793(Barbs)
       13    0.000    0.000    0.000    0.000 artist.py:520(get_alpha)
       28    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
        1    0.000    0.000    0.000    0.000 collections.py:1206(TriMesh)
        1    0.000    0.000    0.000    0.000 collections.py:125(_get_value)
        1    0.000    0.000    0.000    0.000 textwrap.py:138(_munge_whitespace)
        1    0.000    0.000    0.000    0.000 plistlib.py:393(PlistParser)
        1    0.000    0.000    0.000    0.000 cbook.py:941(RingBuffer)
        1    0.000    0.000    0.000    0.000 axes.py:1055(set_anchor)
        1    0.000    0.000    0.000    0.000 cbook.py:1183(Stack)
        1    0.000    0.000    0.000    0.000 contour.py:1087(_process_linewidths)
       13    0.000    0.000    0.000    0.000 text.py:592(get_color)
        1    0.000    0.000    0.000    0.000 threading.py:294(notifyAll)
        1    0.000    0.000    0.000    0.000 warnings.py:74(simplefilter)
        1    0.000    0.000    0.000    0.000 core.py:5507(mvoid)
        1    0.000    0.000    0.000    0.000 geo.py:249(AitoffTransform)
       17    0.000    0.000    0.000    0.000 pyparsing_py2.py:1384(leaveWhitespace)
       18    0.000    0.000    0.000    0.000 codata.py:821(_check_obsolete)
        1    0.000    0.000    0.000    0.000 animation.py:418(MencoderFileWriter)
        2    0.000    0.000    0.000    0.000 cm.py:331(changed)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 axis.py:1532(XAxis)
        4    0.000    0.000    0.000    0.000 docstring.py:34(__init__)
        8    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 _datasource.py:148(DataSource)
        1    0.000    0.000    0.000    0.000 gridspec.py:420(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1239(TransformWrapper)
       16    0.000    0.000    0.000    0.000 axis.py:1299(_update_axisinfo)
        1    0.000    0.000    0.000    0.000 urlparse.py:68(ResultMixin)
       13    0.000    0.000    0.000    0.000 backend_agg.py:231(get_canvas_width_height)
        1    0.000    0.000    0.000    0.000 image.py:1022(BboxImage)
        1    0.000    0.000    0.000    0.000 urllib.py:115(URLopener)
        1    0.000    0.000    0.000    0.000 transforms.py:1360(Affine2DBase)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1037(enablePackrat)
       22    0.000    0.000    0.000    0.000 markers.py:174(get_path)
        4    0.000    0.000    0.000    0.000 utils.py:108(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:334(HammerTransform)
        2    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 text.py:1009(TextWithDash)
        1    0.000    0.000    0.000    0.000 art3d.py:290(Patch3DCollection)
        1    0.000    0.000    0.000    0.000 codecs.py:77(__new__)
        1    0.000    0.000    0.000    0.000 collections.py:1275(QuadMesh)
        1    0.000    0.000    0.000    0.000 core.py:159(default_fill_value)
        1    0.000    0.000    0.000    0.000 _cm.py:45(cubehelix)
        2    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 backend_bases.py:1899(_get_print_method)
       11    0.000    0.000    0.000    0.000 artist.py:531(get_animated)
        3    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.000    0.000 socket.py:235(_fileobject)
        1    0.000    0.000    0.000    0.000 parser.py:39(_timelex)
        1    0.000    0.000    0.000    0.000 urllib.py:609(FancyURLopener)
        1    0.000    0.000    0.000    0.000 animation.py:706(TimedAnimation)
        1    0.000    0.000    0.000    0.000 cbook.py:315(Scheduler)
        7    0.000    0.000    0.000    0.000 axis.py:1329(have_units)
        1    0.000    0.000    0.000    0.000 textpath.py:401(TextPath)
        3    0.000    0.000    0.000    0.000 transforms.py:1946(get_affine)
        1    0.000    0.000    0.000    0.000 tz.py:475(tzrange)
        1    0.000    0.000    0.000    0.000 image.py:912(FigureImage)
        1    0.000    0.000    0.000    0.000 colors.py:789(Normalize)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        4    0.000    0.000    0.000    0.000 scale.py:61(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:893(StixFonts)
        2    0.000    0.000    0.000    0.000 warnings.py:339(__enter__)
       13    0.000    0.000    0.000    0.000 backend_bases.py:581(flipy)
        4    0.000    0.000    0.000    0.000 animation.py:44(register)
        1    0.000    0.000    0.000    0.000 tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 calendar.py:126(Calendar)
        1    0.000    0.000    0.000    0.000 transforms.py:1689(BlendedGenericTransform)
