         2758605 function calls (2750831 primitive calls) in 27.074 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 backend_macosx.py:368(notify_axes_change)
        2    0.000    0.000    0.037    0.019 backend_macosx.py:379(close)
        2    0.000    0.000    0.000    0.000 backend_macosx.py:38(__init__)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:382(NavigationToolbarMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:449(NavigationToolbar2Mac)
        2    0.000    0.000    0.020    0.010 backend_macosx.py:451(__init__)
        2    0.020    0.010    0.020    0.010 backend_macosx.py:454(_init_toolbar)
        2    0.000    0.000    0.000    0.000 backend_macosx.py:46(set_width_height)
       30    0.000    0.000    0.005    0.000 backend_macosx.py:49(draw_path)
       22    0.000    0.000    0.002    0.000 backend_macosx.py:55(draw_markers)
        4    0.000    0.000    0.008    0.002 backend_macosx.py:61(draw_path_collection)
        1    0.000    0.000    0.000    0.000 base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:13(SparseWarning)
        1    0.000    0.000    0.000    0.000 base.py:14(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 base.py:15(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 base.py:44(spmatrix)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.002    0.002    0.006    0.006 basic.py:5(<module>)
        1    0.001    0.001    0.003    0.003 basic.py:6(<module>)
        1    0.000    0.000    0.000    0.000 bezier.py:15(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 bezier.py:158(BezierSegment)
        1    0.000    0.000    0.000    0.000 bezier.py:3(<module>)
        1    0.001    0.001    0.001    0.001 bisect.py:1(<module>)
        1    0.001    0.001    0.001    0.001 blas.py:6(<module>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:111(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 blocking_input.py:18(<module>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:25(BlockingInput)
        1    0.000    0.000    0.000    0.000 blocking_input.py:287(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 blocking_input.py:339(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
        1    0.000    0.000    0.002    0.002 bsr.py:10(swig_import_helper)
        1    0.000    0.000    0.000    0.000 bsr.py:19(bsr_matrix)
        1    0.000    0.000    0.002    0.002 bsr.py:8(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:126(Calendar)
        1    0.000    0.000    0.000    0.000 calendar.py:132(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:138(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:21(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 calendar.py:255(TextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:28(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 calendar.py:372(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
        1    0.000    0.000    0.000    0.000 calendar.py:484(TimeEncoding)
        1    0.000    0.000    0.000    0.000 calendar.py:496(LocaleTextCalendar)
        2    0.000    0.000    0.000    0.000 calendar.py:52(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:531(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        2    0.000    0.000    0.000    0.000 calendar.py:71(__init__)
        1    0.005    0.005    0.007    0.007 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 case.py:1012(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 case.py:132(TestCase)
        1    0.000    0.000    0.000    0.000 case.py:24(SkipTest)
        1    0.000    0.000    0.000    0.000 case.py:33(_ExpectedFailure)
        1    0.000    0.000    0.000    0.000 case.py:44(_UnexpectedSuccess)
        7    0.000    0.000    0.000    0.000 case.py:603(_deprecate)
        1    0.000    0.000    0.000    0.000 case.py:97(_AssertRaisesContext)
      167    0.001    0.000    0.005    0.000 cbook.py:1013(dedent)
        1    0.000    0.000    0.000    0.000 cbook.py:106(tostr)
        1    0.000    0.000    0.000    0.000 cbook.py:111(todatetime)
        1    0.000    0.000    0.000    0.000 cbook.py:1159(maxdict)
       21    0.000    0.000    0.000    0.000 cbook.py:1165(__init__)
       64    0.001    0.000    0.001    0.000 cbook.py:1169(__setitem__)
        1    0.000    0.000    0.000    0.000 cbook.py:1179(Stack)
        6    0.000    0.000    0.000    0.000 cbook.py:1186(__init__)
        4    0.000    0.000    0.000    0.000 cbook.py:1212(push)
       18    0.000    0.000    0.000    0.000 cbook.py:1231(clear)
        2    0.000    0.000    0.000    0.000 cbook.py:1236(bubble)
        1    0.000    0.000    0.000    0.000 cbook.py:125(todate)
       44    0.001    0.000    0.001    0.000 cbook.py:1264(popall)
        1    0.000    0.000    0.000    0.000 cbook.py:1347(MemoryMonitor)
        1    0.000    0.000    0.000    0.000 cbook.py:136(tofloat)
        1    0.000    0.000    0.000    0.000 cbook.py:146(toint)
        1    0.000    0.000    0.000    0.000 cbook.py:1465(Grouper)
        2    0.000    0.000    0.000    0.000 cbook.py:1499(__init__)
       18    0.000    0.000    0.000    0.000 cbook.py:1507(clean)
        1    0.000    0.000    0.000    0.000 cbook.py:155(CallbackRegistry)
       14    0.000    0.000    0.000    0.000 cbook.py:1574(get_siblings)
      116    0.000    0.000    0.001    0.000 cbook.py:1864(is_math_text)
        1    0.000    0.000    0.000    0.000 cbook.py:193(BoundMethodProxy)
       36    0.000    0.000    0.000    0.000 cbook.py:206(__init__)
       41    0.000    0.000    0.000    0.000 cbook.py:260(__init__)
       36    0.000    0.000    0.003    0.000 cbook.py:269(connect)
        2    0.000    0.000    0.000    0.000 cbook.py:286(disconnect)
       66    0.000    0.000    0.000    0.000 cbook.py:298(process)
        1    0.000    0.000    0.000    0.000 cbook.py:312(Scheduler)
        1    0.000    0.000    0.000    0.000 cbook.py:332(Timeout)
        1    0.000    0.000    0.000    0.000 cbook.py:350(Idle)
        1    0.000    0.000    0.000    0.000 cbook.py:371(silent_list)
        1    0.000    0.000    0.000    0.000 cbook.py:394(Bunch)
        1    0.005    0.005    0.034    0.034 cbook.py:4(<module>)
        5    0.000    0.000    0.000    0.000 cbook.py:407(__init__)
     1240    0.003    0.000    0.004    0.000 cbook.py:419(iterable)
     1340    0.004    0.000    0.005    0.000 cbook.py:428(is_string_like)
      212    0.001    0.000    0.001    0.000 cbook.py:459(is_numlike)
        3    0.000    0.000    0.000    0.000 cbook.py:494(is_scalar_or_string)
        6    0.000    0.000    0.000    0.000 cbook.py:741(flatten)
        1    0.000    0.000    0.000    0.000 cbook.py:764(Sorter)
        1    0.000    0.000    0.000    0.000 cbook.py:815(Xlator)
        1    0.000    0.000    0.000    0.000 cbook.py:876(Null)
        1    0.000    0.000    0.000    0.000 cbook.py:892(mkdirs)
        1    0.000    0.000    0.000    0.000 cbook.py:91(converter)
        1    0.000    0.000    0.000    0.000 cbook.py:913(GetRealpathAndStat)
        1    0.000    0.000    0.000    0.000 cbook.py:914(__init__)
        4    0.000    0.000    0.000    0.000 cbook.py:917(__call__)
        1    0.000    0.000    0.000    0.000 cbook.py:938(RingBuffer)
        1    0.000    0.000    0.000    0.000 cbook.py:944(__Full)
        1    0.007    0.007    0.009    0.009 chebyshev.py:78(<module>)
        8    0.000    0.000    0.000    0.000 cm.py:128(get_cmap)
        1    0.000    0.000    0.000    0.000 cm.py:157(ScalarMappable)
        4    0.000    0.000    0.000    0.000 cm.py:163(__init__)
       33    0.000    0.000    0.000    0.000 cm.py:24(_reverser)
       65    0.002    0.000    0.002    0.000 cm.py:29(revcmap)
       70    0.000    0.000    0.002    0.000 cm.py:45(_reverse_cmap_spec)
      140    0.001    0.000    0.004    0.000 cm.py:57(_generate_cmap)
        1    0.002    0.002    0.008    0.008 cm.py:6(<module>)
        1    0.001    0.001    0.001    0.001 cobyla.py:9(<module>)
        1    0.004    0.004    0.010    0.010 collections.py:1(<module>)
        1    0.001    0.001    0.016    0.016 collections.py:10(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1071(PatchCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1134(QuadMesh)
        4    0.000    0.000    0.000    0.000 collections.py:116(_get_value)
        4    0.000    0.000    0.000    0.000 collections.py:131(_get_bool)
        8    0.000    0.000    0.000    0.000 collections.py:141(get_paths)
        8    0.000    0.000    0.000    0.000 collections.py:147(get_transforms)
        8    0.000    0.000    0.013    0.002 collections.py:182(_prepare_points)
        8    0.000    0.000    0.034    0.004 collections.py:223(draw)
       11    0.008    0.001    0.010    0.001 collections.py:237(namedtuple)
        4    0.000    0.000    0.000    0.000 collections.py:244(set_pickradius)
        1    0.000    0.000    0.000    0.000 collections.py:25(OrderedDict)
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
      423    0.000    0.000    0.000    0.000 collections.py:277(<genexpr>)
        4    0.000    0.000    0.000    0.000 collections.py:287(set_urls)
       55    0.000    0.000    0.000    0.000 collections.py:294(<genexpr>)
        4    0.000    0.000    0.000    0.000 collections.py:320(set_linewidth)
        7    0.000    0.000    0.000    0.000 collections.py:339(set_linestyle)
        1    0.000    0.000    0.000    0.000 collections.py:355(Counter)
        3    0.000    0.000    0.000    0.000 collections.py:381(set_linestyles)
        4    0.000    0.000    0.000    0.000 collections.py:389(set_antialiased)
        5    0.000    0.000    0.017    0.003 collections.py:417(set_facecolor)
        8    0.000    0.000    0.000    0.000 collections.py:442(get_facecolor)
        7    0.000    0.000    0.000    0.000 collections.py:446(get_edgecolor)
       10    0.000    0.000    0.005    0.000 collections.py:453(set_edgecolor)
        8    0.000    0.000    0.000    0.000 collections.py:522(update_scalarmappable)
        1    0.000    0.000    0.000    0.000 collections.py:582(PathCollection)
        1    0.000    0.000    0.000    0.000 collections.py:617(PolyCollection)
        1    0.000    0.000    0.004    0.004 collections.py:618(__init__)
        3    0.003    0.001    0.060    0.020 collections.py:642(set_verts)
        1    0.000    0.000    0.000    0.000 collections.py:678(BrokenBarHCollection)
        4    0.000    0.000    0.004    0.001 collections.py:69(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:720(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 collections.py:785(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:792(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:799(LineCollection)
        3    0.000    0.000    0.004    0.001 collections.py:811(__init__)
       15    0.000    0.000    0.002    0.000 collections.py:900(set_segments)
        6    0.000    0.000    0.001    0.000 collections.py:929(set_color)
        1    0.000    0.000    0.000    0.000 collections.py:956(CircleCollection)
        1    0.000    0.000    0.000    0.000 collections.py:988(EllipseCollection)
        1    0.000    0.000    0.000    0.000 colorbar.py:171(ColorbarBase)
        1    0.000    0.000    0.000    0.000 colorbar.py:20(<module>)
        1    0.000    0.000    0.000    0.000 colorbar.py:706(Colorbar)
        1    0.000    0.000    0.000    0.000 colors.py:1041(NoNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1113(LightSource)
        1    0.000    0.000    0.000    0.000 colors.py:237(ColorConverter)
      282    0.000    0.000    0.000    0.000 colors.py:259(to_rgb)
      376    0.003    0.000    0.023    0.000 colors.py:318(to_rgba)
       19    0.001    0.000    0.021    0.001 colors.py:356(to_rgba_array)
        1    0.000    0.000    0.000    0.000 colors.py:466(Colormap)
      140    0.000    0.000    0.000    0.000 colors.py:475(__init__)
        1    0.002    0.002    0.210    0.210 colors.py:50(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:615(LinearSegmentedColormap)
      140    0.000    0.000    0.001    0.000 colors.py:622(__init__)
       10    0.001    0.000    0.002    0.000 colors.py:696(from_list)
        1    0.000    0.000    0.000    0.000 colors.py:727(ListedColormap)
        1    0.000    0.000    0.000    0.000 colors.py:789(Normalize)
        5    0.000    0.000    0.000    0.000 colors.py:793(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:813(process_value)
        1    0.000    0.000    0.000    0.000 colors.py:845(__call__)
        1    0.000    0.000    0.000    0.000 colors.py:892(autoscale_None)
        1    0.000    0.000    0.000    0.000 colors.py:903(LogNorm)
        1    0.000    0.000    0.000    0.000 colors.py:974(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 common.py:4(<module>)
    19605    0.497    0.000    0.911    0.000 common.py:42(factorial)
        1    0.000    0.000    0.000    0.000 compat.py:106(Unpickler)
        1    0.000    0.000    0.000    0.000 compat.py:113(Pickler)
        1    0.001    0.001    0.001    0.001 compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 compressed.py:17(_cs_matrix)
        1    0.000    0.000    0.000    0.000 compressed.py:2(<module>)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:104(StemContainer)
        1    0.000    0.000    0.000    0.000 container.py:3(Container)
        1    0.000    0.000    0.000    0.000 container.py:87(BarContainer)
        1    0.000    0.000    0.000    0.000 container.py:95(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 contour.py:1149(QuadContourSet)
        1    0.000    0.000    0.000    0.000 contour.py:34(ClabelText)
        1    0.001    0.001    0.004    0.004 contour.py:4(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:49(ContourLabeler)
        1    0.000    0.000    0.000    0.000 contour.py:667(ContourSet)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.002    0.002 coo.py:10(swig_import_helper)
        1    0.000    0.000    0.000    0.000 coo.py:16(coo_matrix)
        1    0.000    0.000    0.002    0.002 coo.py:8(<module>)
        1    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 copy.py:123(_copy_inst)
    76/12    0.000    0.000    0.001    0.000 copy.py:145(deepcopy)
       12    0.000    0.000    0.001    0.000 copy.py:226(_deepcopy_list)
       76    0.000    0.000    0.000    0.000 copy.py:267(_keep_alive)
       51    0.001    0.000    0.001    0.000 copy.py:306(_reconstruct)
      135    0.001    0.000    0.004    0.000 copy.py:66(copy)
      348    0.001    0.000    0.001    0.000 copy_reg.py:46(_reconstructor)
       51    0.000    0.000    0.000    0.000 copy_reg.py:92(__newobj__)
       12    0.000    0.000    0.000    0.000 copy_reg.py:95(_slotnames)
        1    0.000    0.000    0.000    0.000 core.py:1031(_DomainedBinaryOperation)
        6    0.000    0.000    0.000    0.000 core.py:1051(__init__)
       40    0.000    0.000    0.002    0.000 core.py:106(get_object_signature)
        6    0.000    0.000    0.000    0.000 core.py:1187(_recursive_make_descr)
        6    0.000    0.000    0.000    0.000 core.py:1207(make_mask_descr)
       10    0.000    0.000    0.000    0.000 core.py:1242(getmask)
        1    0.000    0.000    0.000    0.000 core.py:125(MAError)
        1    0.000    0.000    0.000    0.000 core.py:128(MaskError)
        4    0.000    0.000    0.000    0.000 core.py:1304(getmaskarray)
        2    0.000    0.000    0.000    0.000 core.py:1426(make_mask)
        4    0.000    0.000    0.000    0.000 core.py:1520(make_mask_none)
        2    0.000    0.000    0.000    0.000 core.py:1569(mask_or)
        2    0.000    0.000    0.000    0.000 core.py:1690(_check_mask_axis)
        1    0.001    0.001    0.004    0.004 core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2250(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2255(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2268(enabled)
        1    0.000    0.000    0.000    0.000 core.py:2399(_arraymethod)
        9    0.000    0.000    0.000    0.000 core.py:2428(__init__)
        9    0.000    0.000    0.000    0.000 core.py:2434(getdoc)
        5    0.000    0.000    0.000    0.000 core.py:2441(__get__)
        1    0.000    0.000    0.000    0.000 core.py:2445(__call__)
        1    0.000    0.000    0.000    0.000 core.py:2469(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2572(MaskedArray)
        2    0.000    0.000    0.000    0.000 core.py:2624(__new__)
       32    0.000    0.000    0.001    0.000 core.py:2749(_update_from)
       19    0.000    0.000    0.000    0.000 core.py:2774(__array_finalize__)
        2    0.000    0.000    0.000    0.000 core.py:2804(__array_wrap__)
        2    0.000    0.000    0.000    0.000 core.py:2853(view)
        6    0.000    0.000    0.000    0.000 core.py:2928(__getitem__)
        1    0.000    0.000    0.000    0.000 core.py:2975(__setitem__)
        1    0.000    0.000    0.000    0.000 core.py:3051(__getslice__)
        1    0.000    0.000    0.000    0.000 core.py:3127(_get_mask)
       12    0.000    0.000    0.000    0.000 core.py:3246(_get_data)
        2    0.000    0.000    0.000    0.000 core.py:3339(filled)
        1    0.000    0.000    0.016    0.016 core.py:3506(__str__)
        1    0.000    0.000    0.000    0.000 core.py:3632(__radd__)
        2    0.000    0.000    0.000    0.000 core.py:3644(__mul__)
        1    0.000    0.000    0.000    0.000 core.py:3783(__float__)
        2    0.000    0.000    0.000    0.000 core.py:3943(ravel)
        2    0.000    0.000    0.000    0.000 core.py:4226(any)
       21    0.000    0.000    0.000    0.000 core.py:536(filled)
        1    0.000    0.000    0.000    0.000 core.py:5505(mvoid)
     3141    0.002    0.000    0.005    0.000 core.py:5639(isMaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:5695(MaskedConstant)
        1    0.000    0.000    0.000    0.000 core.py:5701(__new__)
        1    0.000    0.000    0.000    0.000 core.py:5704(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:5725(array)
        1    0.000    0.000    0.000    0.000 core.py:5799(_extrema_operation)
        3    0.000    0.000    0.000    0.000 core.py:582(get_masked_subclass)
        1    0.000    0.000    0.000    0.000 core.py:5854(_minimum_operation)
        1    0.000    0.000    0.000    0.000 core.py:5856(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5866(_maximum_operation)
        1    0.000    0.000    0.000    0.000 core.py:5868(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5910(_frommethod)
       23    0.000    0.000    0.001    0.000 core.py:5920(__init__)
       23    0.000    0.000    0.001    0.000 core.py:5924(getdoc)
       10    0.000    0.000    0.000    0.000 core.py:608(getdata)
        1    0.000    0.000    0.000    0.000 core.py:6870(asarray)
        1    0.000    0.000    0.000    0.000 core.py:7112(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:7124(__init__)
        8    0.000    0.000    0.000    0.000 core.py:7129(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:727(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:735(__init__)
        1    0.000    0.000    0.000    0.000 core.py:749(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:755(__init__)
        1    0.000    0.000    0.000    0.000 core.py:765(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:767(__init__)
        1    0.000    0.000    0.000    0.000 core.py:780(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:782(__init__)
        1    0.000    0.000    0.000    0.000 core.py:792(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:794(__init__)
        1    0.000    0.000    0.000    0.000 core.py:803(_MaskedUnaryOperation)
       26    0.000    0.000    0.000    0.000 core.py:820(__init__)
        1    0.000    0.000    0.000    0.000 core.py:885(_MaskedBinaryOperation)
        4    0.000    0.000    0.000    0.000 core.py:89(doc_note)
       18    0.000    0.000    0.000    0.000 core.py:904(__init__)
        3    0.000    0.000    0.000    0.000 core.py:916(__call__)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.002    0.002 csc.py:10(swig_import_helper)
        1    0.000    0.000    0.000    0.000 csc.py:17(csc_matrix)
        1    0.000    0.000    0.002    0.002 csc.py:8(<module>)
        1    0.000    0.000    0.000    0.000 csgraph.py:1(<module>)
        1    0.000    0.000    0.002    0.002 csgraph.py:10(swig_import_helper)
        1    0.000    0.000    0.002    0.002 csgraph.py:8(<module>)
        1    0.001    0.001    0.014    0.014 csr.py:1(<module>)
        1    0.000    0.000    0.002    0.002 csr.py:10(swig_import_helper)
        1    0.000    0.000    0.000    0.000 csr.py:19(csr_matrix)
        1    0.000    0.000    0.002    0.002 csr.py:8(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:123(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:162(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:26(Dialect)
        1    0.002    0.002    0.002    0.002 csv.py:4(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 csv.py:67(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:153(_ndptr)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:306(prep_simple)
        1    0.001    0.001    0.005    0.005 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 data.py:16(_data_matrix)
        1    0.000    0.000    0.000    0.000 data.py:7(<module>)
        1    0.002    0.002    0.008    0.008 dates.py:109(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1115(DateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:143(_UTC)
        1    0.000    0.000    0.000    0.000 dates.py:222(strpdate2num)
        1    0.000    0.000    0.001    0.001 dates.py:319(DateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:403(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:428(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:499(rrulewrapper)
        1    0.000    0.000    0.000    0.000 dates.py:515(DateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:556(RRuleLocator)
        1    0.000    0.000    0.000    0.000 dates.py:671(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:848(YearLocator)
        1    0.000    0.000    0.000    0.000 dates.py:904(MonthLocator)
        1    0.000    0.000    0.000    0.000 dates.py:922(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:943(DayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:961(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:979(MinuteLocator)
        1    0.000    0.000    0.000    0.000 dates.py:997(SecondLocator)
        1    0.001    0.001    0.010    0.010 decimal.py:116(<module>)
        1    0.000    0.000    0.000    0.000 decimal.py:161(DecimalException)
        1    0.000    0.000    0.000    0.000 decimal.py:184(Clamped)
        1    0.000    0.000    0.000    0.000 decimal.py:196(InvalidOperation)
        1    0.000    0.000    0.000    0.000 decimal.py:225(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 decimal.py:235(DivisionByZero)
        1    0.000    0.000    0.000    0.000 decimal.py:251(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 decimal.py:262(DivisionUndefined)
        1    0.000    0.000    0.000    0.000 decimal.py:273(Inexact)
        1    0.000    0.000    0.000    0.000 decimal.py:285(InvalidContext)
        1    0.000    0.000    0.000    0.000 decimal.py:299(Rounded)
        1    0.000    0.000    0.000    0.000 decimal.py:311(Subnormal)
        1    0.000    0.000    0.000    0.000 decimal.py:322(Overflow)
        1    0.000    0.000    0.000    0.000 decimal.py:360(Underflow)
        1    0.000    0.000    0.000    0.000 decimal.py:3720(_ContextManager)
        1    0.000    0.000    0.000    0.000 decimal.py:3735(Context)
        3    0.000    0.000    0.000    0.000 decimal.py:3754(__init__)
       27    0.000    0.000    0.000    0.000 decimal.py:3781(<genexpr>)
       27    0.000    0.000    0.000    0.000 decimal.py:3788(<genexpr>)
        1    0.000    0.000    0.000    0.000 decimal.py:506(Decimal)
        6    0.000    0.000    0.000    0.000 decimal.py:515(__new__)
        1    0.000    0.000    0.000    0.000 decimal.py:5390(_WorkRep)
        1    0.000    0.000    0.000    0.000 decimal.py:5623(_Log10Memoize)
        1    0.000    0.000    0.000    0.000 decimal.py:5627(__init__)
        1    0.000    0.000    0.001    0.001 decomp.py:15(<module>)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.010    0.010 decomp_schur.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.002    0.002    0.003    0.003 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1695(chararray)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.001    0.001    0.001    0.001 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:195(matrix)
    19604    0.072    0.000    0.297    0.000 defmatrix.py:233(__new__)
    39208    0.062    0.000    0.079    0.000 defmatrix.py:279(__array_finalize__)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dia.py:10(swig_import_helper)
        1    0.000    0.000    0.000    0.000 dia.py:14(dia_matrix)
        1    0.000    0.000    0.001    0.001 dia.py:8(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:1672(HtmlDiff)
        1    0.000    0.000    0.002    0.002 difflib.py:29(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:46(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:766(Differ)
        1    0.001    0.001    0.002    0.002 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
       87    0.000    0.000    0.004    0.000 docstring.py:103(dedent_interpd)
       71    0.000    0.000    0.000    0.000 docstring.py:110(copy_dedent)
       71    0.000    0.000    0.002    0.000 docstring.py:117(<lambda>)
        4    0.000    0.000    0.000    0.000 docstring.py:34(__init__)
       91    0.001    0.000    0.001    0.000 docstring.py:38(__call__)
       46    0.000    0.000    0.000    0.000 docstring.py:42(update)
        1    0.000    0.000    0.000    0.000 docstring.py:58(Appender)
        1    0.000    0.000    0.000    0.000 docstring.py:6(Substitution)
       48    0.000    0.000    0.000    0.000 docstring.py:77(__init__)
       48    0.000    0.000    0.000    0.000 docstring.py:81(__call__)
      159    0.000    0.000    0.005    0.000 docstring.py:86(dedent)
       72    0.000    0.000    0.000    0.000 docstring.py:91(copy)
       72    0.000    0.000    0.000    0.000 docstring.py:93(do_copy)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:21(dok_matrix)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       13    0.000    0.000    0.000    0.000 dual.py:50(register_func)
        1    0.000    0.000    0.000    0.000 dviread.py:20(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:37(Dvi)
        1    0.000    0.000    0.000    0.000 dviread.py:397(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:478(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:584(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:640(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:771(Encoding)
        1    0.000    0.000    0.000    0.000 errors.py:13(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:16(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:26(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 errors.py:29(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 errors.py:33(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:38(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:46(DistutilsSetupError)
        1    0.000    0.000    0.000    0.000 errors.py:50(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 errors.py:55(DistutilsExecError)
