29
         229690 function calls (226275 primitive calls) in 1.378 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 cm.py:128(get_cmap)
        2    0.000    0.000    0.000    0.000 threading.py:185(__init__)
       23    0.000    0.000    0.000    0.000 precision.py:31(_lookup)
        1    0.000    0.000    0.000    0.000 numerictypes.py:384(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
       51    0.000    0.000    0.000    0.000 transforms.py:1901(_get_is_affine)
       10    0.000    0.000    0.000    0.000 core.py:3248(_get_data)
       31    0.000    0.000    0.000    0.000 _inspect.py:37(iscode)
        1    0.000    0.000    0.000    0.000 patches.py:810(Wedge)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1412(FigureCanvasBase)
       19    0.000    0.000    0.000    0.000 tokenize.py:44(group)
       18    0.000    0.000    0.000    0.000 codata.py:826(value)
        6    0.000    0.000    0.000    0.000 {method 'compress' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 animation.py:62(MovieWriter)
        1    0.000    0.000    0.000    0.000 colors.py:594(_set_extremes)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2149(__init__)
        3    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 new.py:5(<module>)
        1    0.000    0.000    0.000    0.000 core.py:234(minimum_fill_value)
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
       61    0.000    0.000    0.000    0.000 text.py:694(get_text)
        1    0.000    0.000    0.000    0.000 threading.py:370(__init__)
        2    0.000    0.000    0.000    0.000 ticker.py:479(_set_orderOfMagnitude)
        1    0.000    0.000    0.000    0.000 patches.py:44(Patch)
        1    0.000    0.000    0.000    0.000 threading.py:105(__init__)
      114    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        4    0.000    0.000    0.000    0.000 pyparsing_py2.py:329(__setitem__)
        6    0.000    0.000    0.000    0.000 UserDict.py:58(get)
        1    0.000    0.000    0.000    0.000 collections.py:489(set_facecolor)
        9    0.000    0.000    0.000    0.000 core.py:2436(getdoc)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        4    0.000    0.000    0.000    0.000 scale.py:446(scale_factory)
        5    0.000    0.000    0.000    0.000 {method 'clip' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.000    0.000 _weakrefset.py:68(__contains__)
        5    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 arrayprint.py:448(_extendLine)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3105(__init__)
        4    0.000    0.000    0.000    0.000 axis.py:1217(get_minor_ticks)
       37    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
       55    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       62    0.000    0.000    0.000    0.000 backend_bases.py:705(restore)
       13    0.000    0.000    0.000    0.000 weakref.py:293(__contains__)
        3    0.000    0.000    0.000    0.000 cbook.py:1190(__init__)
        2    0.000    0.000    0.000    0.000 numerictypes.py:608(obj2sctype)
        2    0.000    0.000    0.000    0.000 axes.py:175(set_color_cycle)
        2    0.000    0.000    0.000    0.000 core.py:1522(make_mask_none)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2120(Distribution)
        4    0.000    0.000    0.000    0.000 scale.py:74(get_transform)
        2    0.000    0.000    0.000    0.000 axes.py:2337(xaxis_inverted)
       33    0.000    0.000    0.000    0.000 cm.py:24(_reverser)
        1    0.000    0.000    0.000    0.000 proj3d.py:6(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1554(draw_event)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:456(StringConverter)
        5    0.000    0.000    0.000    0.000 re.py:204(escape)
        7    0.000    0.000    0.000    0.000 _pylab_helpers.py:114(get_active)
        6    0.000    0.000    0.000    0.000 pyparsing_py2.py:1472(getException)
       21    0.000    0.000    0.000    0.000 lines.py:1102(is_dashed)
        1    0.000    0.000    0.000    0.000 figure.py:79(bubble)
       65    0.000    0.000    0.000    0.000 {id}
        1    0.000    0.000    0.000    0.000 axis.py:22(Tick)
        4    0.000    0.000    0.000    0.000 text.py:906(set_position)
        2    0.000    0.000    0.000    0.000 axes.py:2557(yaxis_inverted)
        1    0.000    0.000    0.000    0.000 threading.py:120(acquire)
        1    0.000    0.000    0.000    0.000 threading.py:423(Thread)
       20    0.000    0.000    0.000    0.000 {method 'replace' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 sysconfig.py:227(get_config_h_filename)
       11    0.000    0.000    0.000    0.000 patches.py:285(set_linewidth)
        2    0.000    0.000    0.000    0.000 getlimits.py:242(__init__)
        1    0.000    0.000    0.000    0.000 text_file.py:115(open)
        1    0.000    0.000    0.000    0.000 {time.strftime}
       37    0.000    0.000    0.000    0.000 transforms.py:1657(get_matrix)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:29(RendererMac)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.000    0.000    0.000    0.000 core.py:3270(get_fill_value)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1254(shape)
        1    0.000    0.000    0.000    0.000 collections.py:25(OrderedDict)
        1    0.000    0.000    0.000    0.000 _methods.py:4(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 threading.py:384(set)
        1    0.000    0.000    0.000    0.000 transforms.py:307(_get_ymax)
       56    0.000    0.000    0.000    0.000 markers.py:133(get_fillstyle)
        1    0.000    0.000    0.000    0.000 quiver.py:367(Quiver)
        1    0.000    0.000    0.000    0.000 log.py:1(<module>)
       27    0.000    0.000    0.000    0.000 decimal.py:3803(<genexpr>)
        1    0.000    0.000    0.000    0.000 tempfile.py:493(SpooledTemporaryFile)
       36    0.000    0.000    0.000    0.000 figure.py:302(_get_dpi)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
       48    0.000    0.000    0.000    0.000 backend_bases.py:894(set_linewidth)
        1    0.000    0.000    0.000    0.000 patches.py:498(Rectangle)
        1    0.000    0.000    0.000    0.000 legend_handler.py:509(__init__)
        4    0.000    0.000    0.000    0.000 {gc.isenabled}
       41    0.000    0.000    0.000    0.000 backend_bases.py:791(get_snap)
       70    0.000    0.000    0.000    0.000 pyparsing_py2.py:922(postParse)
       13    0.000    0.000    0.000    0.000 pyparsing_py2.py:1790(charsAsStr)
       21    0.000    0.000    0.000    0.000 lines.py:336(get_markevery)
        3    0.000    0.000    0.000    0.000 artist.py:672(set_label)
       49    0.000    0.000    0.000    0.000 backend_bases.py:928(set_snap)
        1    0.000    0.000    0.000    0.000 axes.py:2989(set_cursor_props)
       64    0.000    0.000    0.000    0.000 {abs}
       26    0.000    0.000    0.000    0.000 UserDict.py:70(__contains__)
        1    0.000    0.000    0.000    0.000 geo.py:19(GeoAxes)
        1    0.000    0.000    0.000    0.000 pyplot.py:58(_backend_selection)
       10    0.000    0.000    0.000    0.000 {method 'split' of 'unicode' objects}
        2    0.000    0.000    0.000    0.000 backend_bases.py:2887(update)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
       10    0.000    0.000    0.000    0.000 cbook.py:1511(clean)
        2    0.000    0.000    0.000    0.000 {reduce}
        6    0.000    0.000    0.000    0.000 plistlib.py:423(addObject)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:670(ParserElement)
        1    0.000    0.000    0.000    0.000 {pyexpat.ParserCreate}
        9    0.000    0.000    0.000    0.000 cbook.py:1235(clear)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2200(__init__)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
       29    0.000    0.000    0.000    0.000 text.py:915(set_x)
       10    0.000    0.000    0.000    0.000 legend_handler.py:55(__init__)
       19    0.000    0.000    0.000    0.000 pkg_resources.py:707(_added_new)
        3    0.000    0.000    0.000    0.000 legend_handler.py:179(__init__)
        2    0.000    0.000    0.000    0.000 figure.py:297(_get_axes)
        1    0.000    0.000    0.000    0.000 backend_bases.py:660(GraphicsContextBase)
       27    0.000    0.000    0.000    0.000 decimal.py:3810(<genexpr>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:115(RendererBase)
        3    0.000    0.000    0.000    0.000 collections.py:411(set_linestyle)
       24    0.000    0.000    0.000    0.000 pkg_resources.py:1533(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1864(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 codecs.py:77(__new__)
        1    0.000    0.000    0.000    0.000 sysconfig.py:99(get_python_lib)
       26    0.000    0.000    0.000    0.000 text.py:414(get_path_effects)
        1    0.000    0.000    0.000    0.000 transforms.py:2144(__init__)
        1    0.000    0.000    0.000    0.000 animation.py:418(MencoderFileWriter)
       56    0.000    0.000    0.000    0.000 {numpy.core.umath.geterrobj}
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:123(set_active)
        1    0.000    0.000    0.000    0.000 <string>:1(ParseResult)
        1    0.000    0.000    0.000    0.000 image.py:912(FigureImage)
        1    0.000    0.000    0.000    0.000 StringIO.py:30(<module>)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        2    0.000    0.000    0.000    0.000 axis.py:1241(grid)
        1    0.000    0.000    0.000    0.000 text_file.py:5(<module>)
        2    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.000    0.000    0.000    0.000 libferminode.py:262(eff_wavefunction)
        1    0.000    0.000    0.000    0.000 collections.py:518(get_edgecolor)
        1    0.000    0.000    0.000    0.000 <string>:1(SplitResult)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        1    0.000    0.000    0.000    0.000 __init__.py:49(normalize_encoding)
        3    0.000    0.000    0.000    0.000 __init__.py:255(wrap)
        4    0.000    0.000    0.000    0.000 pkg_resources.py:57(_declare_state)
        1    0.000    0.000    0.000    0.000 decimal.py:3757(Context)
        1    0.000    0.000    0.000    0.000 font_manager.py:584(FontProperties)
        8    0.000    0.000    0.000    0.000 figure.py:110(__call__)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
       27    0.000    0.000    0.000    0.000 backend_bases.py:815(set_antialiased)
        4    0.000    0.000    0.000    0.000 tempfile.py:212(_get_candidate_names)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:952(get_backend)
        1    0.000    0.000    0.000    0.000 threading.py:140(release)
       13    0.000    0.000    0.000    0.000 backend_agg.py:231(get_canvas_width_height)
        2    0.000    0.000    0.000    0.000 core.py:1209(make_mask_descr)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 patches.py:211(set_antialiased)
        1    0.000    0.000    0.000    0.000 core.py:5703(__new__)
        2    0.000    0.000    0.000    0.000 getlimits.py:267(max)
        1    0.000    0.000    0.000    0.000 backend_agg.py:112(_update_methods)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(Attribute)
        1    0.000    0.000    0.000    0.000 text.py:878(set_fontsize)
        1    0.000    0.000    0.000    0.000 legend_handler.py:394(__init__)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:266(FigureCanvasMac)
        1    0.000    0.000    0.000    0.000 subprocess.py:618(Popen)
        2    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
        2    0.000    0.000    0.000    0.000 transforms.py:257(_get_y0)
        3    0.000    0.000    0.000    0.000 index_tricks.py:228(__init__)
       40    0.000    0.000    0.000    0.000 artist.py:394(get_gid)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2404(NavigationToolbar2)
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        1    0.000    0.000    0.000    0.000 tempfile.py:107(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 colorbar.py:172(ColorbarBase)
        1    0.000    0.000    0.000    0.000 pyplot.py:374(get_fignums)
       29    0.000    0.000    0.000    0.000 text.py:924(set_y)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       55    0.000    0.000    0.000    0.000 backend_bases.py:137(open_group)
        1    0.000    0.000    0.000    0.000 core.py:5697(MaskedConstant)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1522(__init__)
        1    0.000    0.000    0.000    0.000 table.py:145(Table)
        1    0.000    0.000    0.000    0.000 collections.py:392(set_linewidth)
        2    0.000    0.000    0.000    0.000 __init__.py:13(register)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
        2    0.000    0.000    0.000    0.000 arrayprint.py:713(__init__)
        2    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 axis3d.py:49(Axis)
        1    0.000    0.000    0.000    0.000 numeric.py:2571(_setdef)
        1    0.000    0.000    0.000    0.000 mlab.py:2423(FormatPercent)
       29    0.000    0.000    0.000    0.000 {pow}
        1    0.000    0.000    0.000    0.000 axes.py:3199(set_xlabel)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgSpec)
        6    0.000    0.000    0.000    0.000 __init__.py:21(get_projection_class)
       35    0.000    0.000    0.000    0.000 markers.py:681(<lambda>)
        1    0.000    0.000    0.000    0.000 <string>:1(Mismatch)
        8    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 sysconfig.py:61(get_python_inc)
        1    0.000    0.000    0.000    0.000 <string>:1(Traceback)
        1    0.000    0.000    0.000    0.000 __init__.py:200(Verbose)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:369(notify_axes_change)
        1    0.000    0.000    0.000    0.000 text_file.py:124(close)
        1    0.000    0.000    0.000    0.000 cbook.py:1240(bubble)
        3    0.000    0.000    0.000    0.000 figure.py:412(set_canvas)
       16    0.000    0.000    0.000    0.000 pkg_resources.py:1585(__init__)
        1    0.000    0.000    0.000    0.000 image.py:1022(BboxImage)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1992(EntryPoint)
        3    0.000    0.000    0.000    0.000 figure.py:54(as_list)
       55    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        2    0.000    0.000    0.000    0.000 cbook.py:1216(push)
        2    0.000    0.000    0.000    0.000 figure.py:62(get)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgInfo)
        1    0.000    0.000    0.000    0.000 afm.py:304(AFM)
        1    0.000    0.000    0.000    0.000 tz.py:54(tzoffset)
        1    0.000    0.000    0.000    0.000 image.py:786(PcolorImage)
       33    0.000    0.000    0.000    0.000 pkg_resources.py:1536(has_metadata)
        1    0.000    0.000    0.000    0.000 gridspec.py:32(__init__)
        1    0.000    0.000    0.000    0.000 arraypad.py:4(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:793(Barbs)
        1    0.000    0.000    0.000    0.000 axes.py:45(_string_to_bool)
       13    0.000    0.000    0.000    0.000 {method 'get_image' of 'FT2Font' objects}
        2    0.000    0.000    0.000    0.000 mlab.py:2386(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1239(TransformWrapper)
        1    0.000    0.000    0.000    0.000 axis.py:1790(YAxis)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:461(set_antialiased)
        1    0.000    0.000    0.000    0.000 <string>:1(ModuleInfo)
        1    0.000    0.000    0.000    0.000 httplib.py:669(HTTPConnection)
        1    0.000    0.000    0.000    0.000 urllib.py:115(URLopener)
        1    0.000    0.000    0.000    0.000 transforms.py:1689(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 text.py:869(set_size)
       29    0.000    0.000    0.000    0.000 pkg_resources.py:2664(cls)
        1    0.000    0.000    0.000    0.000 urllib2.py:193(Request)
       19    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 ticker.py:823(raise_if_exceeds)
        1    0.000    0.000    0.000    0.000 triangulation.py:6(Triangulation)
       12    0.000    0.000    0.000    0.000 {math.log10}
        1    0.000    0.000    0.000    0.000 backend_bases.py:962(TimerBase)
        1    0.000    0.000    0.000    0.000 <string>:1(Arguments)
        1    0.000    0.000    0.000    0.000 _cm.py:45(cubehelix)
        1    0.000    0.000    0.000    0.000 contour.py:1087(_process_linewidths)
        1    0.000    0.000    0.000    0.000 cbook.py:895(mkdirs)
        1    0.000    0.000    0.000    0.000 {time.localtime}
        1    0.000    0.000    0.000    0.000 rrule.py:893(_rrulestr)
        1    0.000    0.000    0.000    0.000 axes.py:180(__call__)
        1    0.000    0.000    0.000    0.000 rfc822.py:85(Message)
        5    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        2    0.000    0.000    0.000    0.000 {binascii.hexlify}
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1353(ZipProvider)
        2    0.000    0.000    0.000    0.000 arrayprint.py:686(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1497(__init__)
        1    0.000    0.000    0.000    0.000 polynomial.py:928(poly1d)
        8    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 gridspec.py:420(__init__)
        4    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 transforms.py:1922(transform_non_affine)
        1    0.000    0.000    0.000    0.000 tz.py:152(_ttinfo)
        1    0.000    0.000    0.000    0.000 collections.py:125(_get_value)
       12    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
       19    0.000    0.000    0.000    0.000 backend_bases.py:922(set_url)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1037(enablePackrat)
        1    0.000    0.000    0.000    0.000 text.py:1009(TextWithDash)
        1    0.000    0.000    0.000    0.000 <string>:1(Match)
        1    0.000    0.000    0.000    0.000 parser.py:165(parserinfo)
        1    0.000    0.000    0.000    0.000 collections.py:1275(QuadMesh)
       13    0.000    0.000    0.000    0.000 text.py:243(get_rotation_mode)
        7    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       12    0.000    0.000    0.000    0.000 UserDict.py:18(__getitem__)
        1    0.000    0.000    0.000    0.000 _iotools.py:236(NameValidator)
        1    0.000    0.000    0.000    0.000 ticker.py:322(ScalarFormatter)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        4    0.000    0.000    0.000    0.000 transforms.py:1721(_get_is_affine)
       11    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
       42    0.000    0.000    0.000    0.000 posixpath.py:43(normcase)
        1    0.000    0.000    0.000    0.000 axes.py:3230(set_ylabel)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:50(ContourLabeler)
        1    0.000    0.000    0.000    0.000 colors.py:237(ColorConverter)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 pyparsing_py2.py:372(keys)
        6    0.000    0.000    0.000    0.000 axis.py:1329(have_units)
        1    0.000    0.000    0.000    0.000 transforms.py:1450(Affine2D)
        1    0.000    0.000    0.000    0.000 index_tricks.py:431(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:135(OffsetBox)
        8    0.000    0.000    0.000    0.000 mathtext.py:1710(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:453(set_linestyles)
        1    0.000    0.000    0.000    0.000 dviread.py:37(Dvi)
        1    0.000    0.000    0.000    0.000 textwrap.py:138(_munge_whitespace)
        1    0.000    0.000    0.000    0.000 image.py:514(AxesImage)
        1    0.000    0.000    0.000    0.000 dates.py:515(DateLocator)
        1    0.000    0.000    0.000    0.000 collections.py:356(Counter)
        1    0.000    0.000    0.000    0.000 _datasource.py:148(DataSource)
       16    0.000    0.000    0.000    0.000 axis.py:1299(_update_axisinfo)
        1    0.000    0.000    0.000    0.000 __init__.py:81(get_projection_names)
       16    0.000    0.000    0.000    0.000 pyparsing_py2.py:264(__getitem__)
       55    0.000    0.000    0.000    0.000 backend_bases.py:145(close_group)
        1    0.000    0.000    0.000    0.000 nosetester.py:85(NoseTester)
        2    0.000    0.000    0.000    0.000 axis.py:1755(get_minpos)
        1    0.000    0.000    0.000    0.000 tz.py:701(tzical)
        2    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 cbook.py:1183(Stack)
        1    0.000    0.000    0.000    0.000 dual.py:50(register_func)
        1    0.000    0.000    0.000    0.000 core.py:159(default_fill_value)
        1    0.000    0.000    0.000    0.000 _internal.py:219(_ctypes)
        1    0.000    0.000    0.000    0.000 threading.py:294(notifyAll)
        6    0.000    0.000    0.000    0.000 pyparsing_py2.py:174(__init__)
        1    0.000    0.000    0.000    0.000 warnings.py:74(simplefilter)
        1    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 geo.py:249(AitoffTransform)
        1    0.000    0.000    0.000    0.000 axes.py:157(_process_plot_var_args)
       17    0.000    0.000    0.000    0.000 pyparsing_py2.py:1384(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 offsetbox.py:769(AuxTransformBox)
       18    0.000    0.000    0.000    0.000 codata.py:821(_check_obsolete)
        1    0.000    0.000    0.000    0.000 mathtext.py:2941(MathTextParser)
        2    0.000    0.000    0.000    0.000 cm.py:331(changed)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.000    0.000    0.000    0.000 rrule.py:824(rruleset)
        1    0.000    0.000    0.000    0.000 axis.py:1532(XAxis)
        6    0.000    0.000    0.000    0.000 axis.py:1178(get_major_locator)
       10    0.000    0.000    0.000    0.000 pyparsing_py2.py:3294(<lambda>)
       21    0.000    0.000    0.000    0.000 markers.py:142(get_joinstyle)
       28    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
        4    0.000    0.000    0.000    0.000 animation.py:44(register)
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 urlparse.py:68(ResultMixin)
        1    0.000    0.000    0.000    0.000 random.py:801(SystemRandom)
        1    0.000    0.000    0.000    0.000 arrayterator.py:21(Arrayterator)
        1    0.000    0.000    0.000    0.000 animation.py:769(ArtistAnimation)
        1    0.000    0.000    0.000    0.000 index_tricks.py:453(__init__)
        4    0.000    0.000    0.000    0.000 posixpath.py:110(basename)
        1    0.000    0.000    0.000    0.000 text_file.py:12(TextFile)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:39(FontconfigPatternParser)
        1    0.000    0.000    0.000    0.000 mathtext.py:157(MathtextBackendAgg)
        2    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 core.py:90(doc_note)
        5    0.000    0.000    0.000    0.000 threading.py:57(__init__)
        2    0.000    0.000    0.000    0.000 axis.py:2021(get_minpos)
       16    0.000    0.000    0.000    0.000 pyparsing_py2.py:3136(postParse)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 artist.py:136(have_units)
        2    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 array_printer.py:2(<module>)
       17    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 animation.py:242(FileMovieWriter)
        2    0.000    0.000    0.000    0.000 markers.py:262(_half_fill)
        1    0.000    0.000    0.000    0.000 httplib.py:325(HTTPResponse)
        1    0.000    0.000    0.000    0.000 contour.py:667(ContourSet)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 textpath.py:401(TextPath)
        4    0.000    0.000    0.000    0.000 {math.log}
       24    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        1    0.000    0.000    0.000    0.000 ssl.py:100(SSLSocket)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        2    0.000    0.000    0.000    0.000 warnings.py:339(__enter__)
        1    0.000    0.000    0.000    0.000 cbook.py:1469(Grouper)
        1    0.000    0.000    0.000    0.000 ticker.py:137(TickHelper)
        1    0.000    0.000    0.000    0.000 extras.py:1427(__init__)
       21    0.000    0.000    0.000    0.000 markers.py:186(get_snap_threshold)
        1    0.000    0.000    0.000    0.000 widgets.py:20(LockDraw)
        1    0.000    0.000    0.000    0.000 offsetbox.py:411(PaddedBox)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 calendar.py:126(Calendar)
        1    0.000    0.000    0.000    0.000 urllib2.py:149(HTTPError)
       81    0.000    0.000    0.000    0.000 {globals}
       21    0.000    0.000    0.000    0.000 markers.py:174(get_path)
        4    0.000    0.000    0.000    0.000 utils.py:108(__init__)
       20    0.000    0.000    0.000    0.000 {imp.acquire_lock}
        2    0.000    0.000    0.000    0.000 transforms.py:346(_get_height)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:888(ResourceManager)
        1    0.000    0.000    0.000    0.000 ufunclike.py:4(<module>)
       21    0.000    0.000    0.000    0.000 markers.py:180(get_alt_path)
        1    0.000    0.000    0.000    0.000 axes.py:1055(set_anchor)
        1    0.000    0.000    0.000    0.000 mathtext.py:546(TruetypeFonts)
       13    0.000    0.000    0.000    0.000 text.py:592(get_color)
        8    0.000    0.000    0.000    0.000 font_manager.py:760(get_size)
        1    0.000    0.000    0.000    0.000 art3d.py:344(Poly3DCollection)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1899(_get_print_method)
        6    0.000    0.000    0.000    0.000 patches.py:329(set_hatch)
        1    0.000    0.000    0.000    0.000 streamplot.py:256(StreamMask)
        1    0.000    0.000    0.000    0.000 parser.py:39(_timelex)
        1    0.000    0.000    0.000    0.000 rrule.py:629(_iterinfo)
        1    0.000    0.000    0.000    0.000 ticker.py:1257(LogLocator)
        7    0.000    0.000    0.000    0.000 rcsetup.py:334(__init__)
        1    0.000    0.000    0.000    0.000 urllib.py:609(FancyURLopener)
        1    0.000    0.000    0.000    0.000 cbook.py:315(Scheduler)
        1    0.000    0.000    0.000    0.000 axes.py:982(set_aspect)
        1    0.000    0.000    0.000    0.000 gridspec.py:436(get_gridspec)
        1    0.000    0.000    0.000    0.000 urllib2.py:307(OpenerDirector)
        1    0.000    0.000    0.000    0.000 getlimits.py:192(iinfo)
       21    0.000    0.000    0.000    0.000 markers.py:145(get_capstyle)
        1    0.000    0.000    0.000    0.000 calendar.py:372(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 transforms.py:1315(AffineBase)
        1    0.000    0.000    0.000    0.000 site.py:365(__call__)
        7    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 colors.py:789(Normalize)
        1    0.000    0.000    0.000    0.000 offsetbox.py:882(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:15(Gcf)
        2    0.000    0.000    0.000    0.000 UserDict.py:4(__init__)
       17    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        6    0.000    0.000    0.000    0.000 patches.py:298(set_linestyle)
        2    0.000    0.000    0.000    0.000 numeric.py:1473(set_string_function)
        1    0.000    0.000    0.000    0.000 collections.py:1206(TriMesh)
        1    0.000    0.000    0.000    0.000 rcsetup.py:107(validate_backend)
